tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2013-328,Basel,Hard,32,A,20131021,2,104571,,,Marcos Baghdatis,R,183.0,CYP,28.3449691992,97.0,570.0,103794,,Q,Benjamin Becker,R,178.0,GER,32.34770705,72.0,675.0,7-6(8) 6-1,3,R32,92.0,6.0,3.0,66.0,26.0,21.0,26.0,10.0,0.0,1.0,9.0,4.0,70.0,39.0,27.0,15.0,9.0,7.0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,3,103908,,Q,Paul Henri Mathieu,R,185.0,FRA,31.7727583847,101.0,549.0,106045,,Q,Denis Kudla,R,180.0,USA,21.1772758385,96.0,583.0,6-4 7-5,3,R32,92.0,6.0,4.0,65.0,31.0,25.0,19.0,11.0,2.0,3.0,2.0,3.0,77.0,52.0,38.0,8.0,11.0,9.0,12.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,4,103566,,,Michael Llodra,L,190.0,FRA,33.4264202601,55.0,866.0,104755,5.0,,Richard Gasquet,R,185.0,FRA,27.3429158111,10.0,3220.0,6-4 6-2,3,R32,70.0,8.0,5.0,55.0,31.0,25.0,15.0,9.0,2.0,2.0,2.0,2.0,66.0,34.0,23.0,15.0,9.0,6.0,9.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,5,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.8973305955,65.0,768.0,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,28.5667351129,8.0,3240.0,6-4 6-3,3,R32,71.0,1.0,3.0,62.0,37.0,28.0,15.0,9.0,3.0,3.0,3.0,5.0,57.0,20.0,13.0,21.0,10.0,3.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,6,104735,,Q,Tobias Kamke,R,180.0,GER,27.4195756331,81.0,627.0,103812,,,Victor Hanescu,R,198.0,ROU,32.2518822724,76.0,656.0,6-4 6-4,3,R32,84.0,3.0,5.0,70.0,36.0,29.0,16.0,10.0,7.0,8.0,2.0,1.0,56.0,38.0,27.0,9.0,10.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,7,103997,,,Lukasz Kubot,R,190.0,POL,31.4332648871,70.0,682.0,104593,,,Daniel Gimeno Traver,R,185.0,ESP,28.205338809,71.0,676.0,7-6(6) 6-2,3,R32,88.0,7.0,4.0,60.0,39.0,31.0,10.0,10.0,2.0,4.0,0.0,6.0,73.0,35.0,22.0,17.0,10.0,6.0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,8,104978,,,Daniel Brands,R,196.0,GER,26.264202601,58.0,826.0,104312,7.0,,Andreas Seppi,R,190.0,ITA,29.6646132786,27.0,1395.0,7-6(3) 6-3,3,R32,89.0,12.0,2.0,77.0,50.0,39.0,17.0,11.0,4.0,4.0,5.0,4.0,77.0,41.0,34.0,17.0,10.0,8.0,9.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,9,105777,8.0,,Grigor Dimitrov,R,188.0,BUL,22.4339493498,22.0,1500.0,103285,,,Radek Stepanek,R,185.0,CZE,34.8993839836,45.0,950.0,6-3 6-3,3,R32,74.0,9.0,0.0,54.0,27.0,24.0,14.0,9.0,0.0,1.0,0.0,5.0,56.0,25.0,16.0,12.0,9.0,4.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,10,105238,,WC,Alexandr Dolgopolov,R,180.0,UKR,24.9527720739,38.0,1080.0,104932,,,Kenny De Schepper,L,203.0,FRA,26.3983572895,88.0,611.0,6-4 6-4,3,R32,58.0,8.0,2.0,50.0,30.0,27.0,13.0,10.0,0.0,0.0,6.0,4.0,51.0,29.0,22.0,13.0,10.0,1.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,11,104797,,,Denis Istomin,R,188.0,UZB,27.1211498973,48.0,920.0,104547,,,Horacio Zeballos,L,188.0,ARG,28.4845995893,51.0,895.0,7-5 7-6(3),3,R32,107.0,12.0,0.0,78.0,49.0,40.0,13.0,12.0,4.0,5.0,5.0,8.0,92.0,46.0,35.0,21.0,12.0,14.0,16.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,12,103819,3.0,,Roger Federer,R,185.0,SUI,32.2026009582,6.0,4245.0,105173,,,Adrian Mannarino,L,183.0,FRA,25.311430527,62.0,815.0,6-4 6-2,3,R32,71.0,3.0,2.0,49.0,25.0,22.0,14.0,9.0,0.0,1.0,1.0,2.0,63.0,31.0,22.0,11.0,9.0,9.0,13.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,13,105453,6.0,,Kei Nishikori,R,178.0,JPN,23.8110882957,18.0,1885.0,103843,,WC,Marco Chiudinelli,R,185.0,SUI,32.1122518823,175.0,290.0,6-2 6-4,3,R32,92.0,5.0,4.0,60.0,35.0,24.0,12.0,9.0,4.0,6.0,1.0,9.0,74.0,39.0,24.0,12.0,9.0,10.0,15.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,14,104471,,,Ivan Dodig,R,183.0,CRO,28.7994524298,29.0,1295.0,104122,,,Carlos Berlocq,R,183.0,ARG,30.71321013,42.0,1045.0,2-0 RET,3,R32,10.0,1.0,0.0,7.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,15,105577,,,Vasek Pospisil,R,193.0,CAN,23.3292265572,40.0,1053.0,104898,,,Robin Haase,R,190.0,NED,26.5434633812,46.0,927.0,6-4 6-4,3,R32,88.0,3.0,2.0,70.0,37.0,29.0,19.0,10.0,3.0,3.0,4.0,3.0,82.0,48.0,31.0,17.0,10.0,9.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,16,103333,,,Ivo Karlovic,R,208.0,CRO,34.6447638604,83.0,622.0,104607,2.0,,Tomas Berdych,R,196.0,CZE,28.0930869268,7.0,4180.0,4-6 7-6(4) 7-6(2),3,R32,142.0,23.0,4.0,115.0,73.0,60.0,20.0,17.0,4.0,5.0,11.0,7.0,93.0,47.0,40.0,33.0,17.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-328,Basel,Hard,32,A,20131021,17,105223,1.0,,Juan Martin Del Potro,R,198.0,ARG,25.0759753593,5.0,5365.0,104571,,,Marcos Baghdatis,R,183.0,CYP,28.3449691992,97.0,570.0,6-1 6-2,3,R16,73.0,4.0,3.0,54.0,36.0,29.0,8.0,8.0,5.0,5.0,7.0,6.0,51.0,24.0,15.0,8.0,7.0,6.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,18,103908,,Q,Paul Henri Mathieu,R,185.0,FRA,31.7727583847,101.0,549.0,103566,,,Michael Llodra,L,190.0,FRA,33.4264202601,55.0,866.0,6-4 6-3,3,R16,70.0,6.0,4.0,54.0,31.0,28.0,13.0,10.0,0.0,0.0,1.0,2.0,56.0,41.0,24.0,10.0,9.0,0.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,19,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.8973305955,65.0,768.0,104735,,Q,Tobias Kamke,R,180.0,GER,27.4195756331,81.0,627.0,7-5 6-3,3,R16,91.0,4.0,3.0,66.0,40.0,32.0,14.0,11.0,4.0,5.0,4.0,6.0,71.0,46.0,30.0,10.0,10.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,20,104978,,,Daniel Brands,R,196.0,GER,26.264202601,58.0,826.0,103997,,,Lukasz Kubot,R,190.0,POL,31.4332648871,70.0,682.0,6-2 6-4,3,R16,79.0,7.0,4.0,56.0,29.0,22.0,17.0,9.0,1.0,1.0,3.0,9.0,67.0,45.0,33.0,5.0,9.0,7.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,21,105777,8.0,,Grigor Dimitrov,R,188.0,BUL,22.4339493498,22.0,1500.0,105238,,WC,Alexandr Dolgopolov,R,180.0,UKR,24.9527720739,38.0,1080.0,6-3 6-2,3,R16,61.0,12.0,1.0,46.0,28.0,25.0,12.0,9.0,0.0,0.0,2.0,4.0,59.0,27.0,17.0,15.0,8.0,7.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,22,103819,3.0,,Roger Federer,R,185.0,SUI,32.2026009582,6.0,4245.0,104797,,,Denis Istomin,R,188.0,UZB,27.1211498973,48.0,920.0,4-6 6-3 6-2,3,R16,111.0,4.0,1.0,82.0,46.0,33.0,25.0,14.0,5.0,6.0,5.0,0.0,90.0,58.0,38.0,15.0,13.0,9.0,12.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,23,104471,,,Ivan Dodig,R,183.0,CRO,28.7994524298,29.0,1295.0,105453,6.0,,Kei Nishikori,R,178.0,JPN,23.8110882957,18.0,1885.0,6-1 6-2,3,R16,57.0,4.0,1.0,44.0,19.0,16.0,18.0,8.0,0.0,0.0,1.0,3.0,55.0,37.0,21.0,6.0,7.0,6.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,24,105577,,,Vasek Pospisil,R,193.0,CAN,23.3292265572,40.0,1053.0,103333,,,Ivo Karlovic,R,208.0,CRO,34.6447638604,83.0,622.0,6-3 6-4,3,R16,59.0,5.0,1.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,8.0,3.0,51.0,32.0,28.0,6.0,9.0,2.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-328,Basel,Hard,32,A,20131021,25,105223,1.0,,Juan Martin Del Potro,R,198.0,ARG,25.0759753593,5.0,5365.0,103908,,Q,Paul Henri Mathieu,R,185.0,FRA,31.7727583847,101.0,549.0,6-4 6-4,3,QF,79.0,11.0,1.0,47.0,32.0,30.0,11.0,10.0,0.0,0.0,8.0,4.0,57.0,27.0,22.0,15.0,10.0,1.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-328,Basel,Hard,32,A,20131021,26,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.8973305955,65.0,768.0,104978,,,Daniel Brands,R,196.0,GER,26.264202601,58.0,826.0,6-3 4-6 6-3,3,QF,118.0,9.0,2.0,100.0,63.0,43.0,23.0,14.0,4.0,5.0,14.0,7.0,85.0,43.0,31.0,21.0,14.0,1.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-328,Basel,Hard,32,A,20131021,27,103819,3.0,,Roger Federer,R,185.0,SUI,32.2026009582,6.0,4245.0,105777,8.0,,Grigor Dimitrov,R,188.0,BUL,22.4339493498,22.0,1500.0,6-3 7-6(2),3,QF,92.0,3.0,4.0,68.0,38.0,32.0,16.0,10.0,9.0,10.0,7.0,6.0,76.0,37.0,24.0,21.0,11.0,2.0,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-328,Basel,Hard,32,A,20131021,28,105577,,,Vasek Pospisil,R,193.0,CAN,23.3292265572,40.0,1053.0,104471,,,Ivan Dodig,R,183.0,CRO,28.7994524298,29.0,1295.0,7-6(11) 6-4,3,QF,105.0,4.0,3.0,76.0,33.0,23.0,29.0,11.0,1.0,2.0,8.0,3.0,79.0,44.0,30.0,22.0,11.0,2.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-328,Basel,Hard,32,A,20131021,29,105223,1.0,,Juan Martin Del Potro,R,198.0,ARG,25.0759753593,5.0,5365.0,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.8973305955,65.0,768.0,6-4 4-6 6-2,3,SF,126.0,7.0,4.0,77.0,43.0,34.0,16.0,14.0,2.0,5.0,4.0,5.0,86.0,44.0,29.0,17.0,14.0,4.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-328,Basel,Hard,32,A,20131021,30,103819,3.0,,Roger Federer,R,185.0,SUI,32.2026009582,6.0,4245.0,105577,,,Vasek Pospisil,R,193.0,CAN,23.3292265572,40.0,1053.0,6-3 6-7(3) 7-5,3,SF,160.0,4.0,1.0,107.0,60.0,44.0,26.0,16.0,2.0,4.0,11.0,5.0,118.0,50.0,37.0,30.0,17.0,6.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-328,Basel,Hard,32,A,20131021,31,105223,1.0,,Juan Martin Del Potro,R,198.0,ARG,25.0759753593,5.0,5365.0,103819,3.0,,Roger Federer,R,185.0,SUI,32.2026009582,6.0,4245.0,7-6(3) 2-6 6-4,3,F,140.0,8.0,4.0,91.0,54.0,42.0,18.0,15.0,3.0,6.0,14.0,5.0,101.0,61.0,46.0,19.0,15.0,4.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-741,Eastbourne,Grass,28,A,20130617,1,104471,,,Ivan Dodig,R,183.0,CRO,28.4544832307,54.0,808.0,104797,,,Denis Istomin,R,188.0,UZB,26.7761806982,45.0,935.0,6-3 6-4,3,R32,58.0,8.0,2.0,53.0,28.0,25.0,16.0,10.0,0.0,0.0,3.0,1.0,52.0,32.0,24.0,10.0,9.0,1.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,2,105373,,,Martin Klizan,L,190.0,SVK,23.9342915811,35.0,1090.0,104678,,,Viktor Troicki,R,193.0,SRB,27.3483915127,44.0,935.0,6-3 6-2,3,R32,61.0,1.0,3.0,56.0,28.0,23.0,15.0,9.0,0.0,1.0,2.0,2.0,42.0,24.0,16.0,7.0,8.0,0.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,3,104926,8.0,,Fabio Fognini,R,178.0,ITA,26.0670773443,30.0,1345.0,104813,,,Grega Zemlja,R,183.0,SLO,26.7159479808,53.0,816.0,6-7(6) 6-2 6-4,3,R32,115.0,8.0,6.0,94.0,53.0,36.0,24.0,15.0,4.0,7.0,6.0,5.0,96.0,42.0,33.0,24.0,15.0,6.0,12.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,4,103852,,,Feliciano Lopez,L,188.0,ESP,31.7399041752,39.0,1015.0,103813,,,Jarkko Nieminen,L,185.0,FIN,31.9014373717,37.0,1075.0,7-6(3) 7-6(5),3,R32,86.0,16.0,4.0,84.0,58.0,49.0,14.0,12.0,2.0,2.0,2.0,1.0,74.0,50.0,36.0,18.0,12.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,5,105077,,,Albert Ramos,L,188.0,ESP,25.4154688569,61.0,755.0,103484,,Q,James Blake,R,185.0,USA,33.4702258727,93.0,571.0,6-2 6-4,3,R32,65.0,6.0,3.0,48.0,31.0,28.0,8.0,9.0,0.0,0.0,5.0,0.0,64.0,29.0,22.0,14.0,9.0,7.0,10.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,6,104269,,,Fernando Verdasco,L,188.0,ESP,29.5879534565,58.0,785.0,105238,6.0,,Alexandr Dolgopolov,R,180.0,UKR,24.6078028747,24.0,1500.0,1-6 6-3 6-2,3,R32,75.0,6.0,3.0,62.0,38.0,28.0,17.0,12.0,4.0,6.0,2.0,1.0,75.0,40.0,31.0,14.0,12.0,3.0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,7,104312,7.0,,Andreas Seppi,R,190.0,ITA,29.3196440794,26.0,1440.0,105558,,Q,Guillaume Rufin,R,188.0,FRA,23.06091718,89.0,583.0,3-6 6-3 6-4,3,R32,108.0,2.0,4.0,96.0,54.0,39.0,15.0,14.0,8.0,12.0,12.0,5.0,93.0,58.0,38.0,15.0,14.0,10.0,15.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,8,105992,,Q,Ryan Harrison,R,183.0,USA,21.1115674196,84.0,614.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,31.4277891855,81.0,628.0,6-4 2-6 7-6(4),3,R32,114.0,11.0,3.0,91.0,59.0,46.0,16.0,15.0,4.0,7.0,4.0,5.0,100.0,53.0,39.0,26.0,15.0,2.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,9,103285,,,Radek Stepanek,R,185.0,CZE,34.5544147844,48.0,885.0,104594,,,Marinko Matosevic,R,194.0,AUS,27.8576317591,66.0,738.0,6-3 6-2,3,R32,65.0,8.0,0.0,41.0,32.0,25.0,6.0,8.0,1.0,2.0,2.0,3.0,66.0,40.0,26.0,7.0,9.0,5.0,10.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,10,103898,,,Julien Benneteau,R,185.0,FRA,31.4907597536,32.0,1200.0,104731,5.0,,Kevin Anderson,R,203.0,RSA,27.0828199863,23.0,1510.0,7-6(4) 6-2,3,R32,97.0,5.0,1.0,60.0,44.0,34.0,10.0,10.0,0.0,1.0,8.0,6.0,85.0,49.0,30.0,15.0,10.0,6.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,11,106071,,,Bernard Tomic,R,193.0,AUS,20.6543463381,64.0,740.0,104868,,WC,James Ward,R,190.0,GBR,26.3518138261,216.0,218.0,6-3 6-4,3,R32,61.0,7.0,0.0,57.0,40.0,32.0,10.0,10.0,2.0,2.0,8.0,2.0,52.0,35.0,26.0,8.0,9.0,2.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,12,106378,,WC,Kyle Edmund,R,,GBR,18.4394250513,442.0,79.0,104932,,Q,Kenny De Schepper,L,203.0,FRA,26.0533880903,82.0,623.0,6-4 6-4,3,R32,64.0,4.0,0.0,50.0,30.0,24.0,17.0,10.0,0.0,0.0,8.0,5.0,56.0,33.0,25.0,11.0,10.0,5.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,13,104471,,,Ivan Dodig,R,183.0,CRO,28.4544832307,54.0,808.0,105683,1.0,,Milos Raonic,R,196.0,CAN,22.4722792608,15.0,2225.0,6-2 7-6(7),3,R16,82.0,12.0,4.0,65.0,42.0,35.0,15.0,10.0,2.0,2.0,9.0,3.0,69.0,40.0,29.0,14.0,10.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,14,104926,8.0,,Fabio Fognini,R,178.0,ITA,26.0670773443,30.0,1345.0,105373,,,Martin Klizan,L,190.0,SVK,23.9342915811,35.0,1090.0,6-7(6) 6-2 6-2,3,R16,121.0,8.0,5.0,100.0,61.0,44.0,19.0,14.0,8.0,11.0,7.0,6.0,95.0,49.0,31.0,18.0,14.0,2.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,15,103852,,,Feliciano Lopez,L,188.0,ESP,31.7399041752,39.0,1015.0,104338,4.0,,Juan Monaco,R,185.0,ARG,29.2183436003,20.0,1740.0,6-4 6-4,3,R16,70.0,6.0,6.0,61.0,38.0,32.0,9.0,10.0,1.0,2.0,3.0,5.0,59.0,31.0,20.0,14.0,10.0,3.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,16,104269,,,Fernando Verdasco,L,188.0,ESP,29.5879534565,58.0,785.0,105077,,,Albert Ramos,L,188.0,ESP,25.4154688569,61.0,755.0,6-4 6-0,3,R16,70.0,7.0,4.0,52.0,29.0,25.0,10.0,8.0,2.0,3.0,2.0,2.0,58.0,38.0,16.0,10.0,8.0,1.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,17,104312,7.0,,Andreas Seppi,R,190.0,ITA,29.3196440794,26.0,1440.0,105992,,Q,Ryan Harrison,R,183.0,USA,21.1115674196,84.0,614.0,3-6 7-5 6-3,3,R16,100.0,5.0,1.0,84.0,62.0,48.0,12.0,15.0,2.0,4.0,11.0,4.0,92.0,59.0,43.0,18.0,15.0,6.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,18,103285,,,Radek Stepanek,R,185.0,CZE,34.5544147844,48.0,885.0,104259,3.0,,Philipp Kohlschreiber,R,178.0,GER,29.6700889802,18.0,1885.0,7-5 6-3,3,R16,95.0,8.0,2.0,77.0,49.0,34.0,17.0,11.0,7.0,7.0,7.0,3.0,73.0,35.0,27.0,18.0,10.0,5.0,7.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,19,106071,,,Bernard Tomic,R,193.0,AUS,20.6543463381,64.0,740.0,103898,,,Julien Benneteau,R,185.0,FRA,31.4907597536,32.0,1200.0,6-2 5-7 7-6(4),3,R16,112.0,13.0,0.0,99.0,72.0,54.0,14.0,16.0,7.0,9.0,3.0,6.0,99.0,61.0,43.0,21.0,16.0,3.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,20,104468,2.0,,Gilles Simon,R,183.0,FRA,28.4709103354,17.0,1985.0,106378,,WC,Kyle Edmund,R,,GBR,18.4394250513,442.0,79.0,7-6(5) 7-6(3),3,R16,120.0,7.0,4.0,96.0,54.0,42.0,19.0,12.0,5.0,7.0,1.0,2.0,95.0,61.0,42.0,14.0,12.0,4.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-741,Eastbourne,Grass,28,A,20130617,21,104471,,,Ivan Dodig,R,183.0,CRO,28.4544832307,54.0,808.0,104926,8.0,,Fabio Fognini,R,178.0,ITA,26.0670773443,30.0,1345.0,6-3 6-2,3,QF,56.0,10.0,0.0,49.0,34.0,27.0,11.0,9.0,3.0,3.0,3.0,1.0,59.0,33.0,22.0,10.0,8.0,5.0,8.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-741,Eastbourne,Grass,28,A,20130617,22,103852,,,Feliciano Lopez,L,188.0,ESP,31.7399041752,39.0,1015.0,104269,,,Fernando Verdasco,L,188.0,ESP,29.5879534565,58.0,785.0,6-4 7-6(6),3,QF,77.0,14.0,3.0,65.0,47.0,41.0,10.0,11.0,2.0,2.0,5.0,2.0,65.0,43.0,32.0,14.0,11.0,1.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2013-741,Eastbourne,Grass,28,A,20130617,23,104312,7.0,,Andreas Seppi,R,190.0,ITA,29.3196440794,26.0,1440.0,103285,,,Radek Stepanek,R,185.0,CZE,34.5544147844,48.0,885.0,6-4 6-2,3,QF,73.0,3.0,1.0,56.0,42.0,29.0,9.0,9.0,1.0,2.0,2.0,0.0,59.0,33.0,19.0,13.0,9.0,4.0,8.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-741,Eastbourne,Grass,28,A,20130617,24,104468,2.0,,Gilles Simon,R,183.0,FRA,28.4709103354,17.0,1985.0,106071,,,Bernard Tomic,R,193.0,AUS,20.6543463381,64.0,740.0,7-6(8) 6-3,3,QF,71.0,8.0,1.0,73.0,45.0,40.0,12.0,11.0,3.0,4.0,7.0,0.0,63.0,44.0,35.0,7.0,10.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-741,Eastbourne,Grass,28,A,20130617,25,103852,,,Feliciano Lopez,L,188.0,ESP,31.7399041752,39.0,1015.0,104471,,,Ivan Dodig,R,183.0,CRO,28.4544832307,54.0,808.0,7-6(3) 6-1,3,SF,65.0,4.0,0.0,55.0,33.0,26.0,19.0,10.0,0.0,0.0,3.0,3.0,49.0,27.0,22.0,11.0,9.0,1.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2013-741,Eastbourne,Grass,28,A,20130617,26,104468,2.0,,Gilles Simon,R,183.0,FRA,28.4709103354,17.0,1985.0,104312,7.0,,Andreas Seppi,R,190.0,ITA,29.3196440794,26.0,1440.0,6-4 6-3,3,SF,84.0,2.0,1.0,59.0,36.0,24.0,9.0,9.0,4.0,7.0,0.0,2.0,69.0,40.0,22.0,12.0,10.0,4.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-741,Eastbourne,Grass,28,A,20130617,27,103852,,,Feliciano Lopez,L,188.0,ESP,31.7399041752,39.0,1015.0,104468,2.0,,Gilles Simon,R,183.0,FRA,28.4709103354,17.0,1985.0,7-6(2) 6-7(5) 6-0,3,F,168.0,16.0,6.0,116.0,66.0,48.0,31.0,15.0,5.0,6.0,4.0,2.0,124.0,78.0,48.0,25.0,15.0,17.0,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2013-533,Sao Paulo,Clay,28,A,20130211,1,105154,,Q,Joao Souza,R,193.0,BRA,24.7118412047,140.0,381.0,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,35.099247091,91.0,575.0,7-6(6) RET,3,R32,67.0,7.0,1.0,39.0,26.0,23.0,10.0,6.0,1.0,1.0,4.0,5.0,42.0,19.0,18.0,12.0,6.0,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-533,Sao Paulo,Clay,28,A,20130211,2,104122,,,Carlos Berlocq,R,183.0,ARG,30.0232717317,78.0,660.0,105723,,,Andrey Kuznetsov,R,185.0,RUS,21.9712525667,81.0,651.0,6-3 6-4,3,R32,72.0,7.0,1.0,56.0,31.0,26.0,18.0,10.0,3.0,3.0,5.0,0.0,49.0,27.0,21.0,10.0,9.0,2.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-533,Sao Paulo,Clay,28,A,20130211,3,105077,8.0,,Albert Ramos,L,188.0,ESP,25.0704996578,52.0,830.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.6919917864,83.0,614.0,6-3 7-5,3,R32,97.0,3.0,2.0,62.0,39.0,28.0,8.0,10.0,1.0,4.0,2.0,9.0,72.0,43.0,27.0,9.0,11.0,7.0,13.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
