tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2006-475,Sopot,Clay,32,A,20060731,29,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,25.1608487337,6.0,2175.0,103835,7.0,,Filippo Volandri,R,183.0,ITA,24.900752909,58.0,665.0,6-2 6-4,3,SF,73.0,1.0,1.0,60.0,42.0,30.0,5.0,9.0,5.0,8.0,0.0,1.0,59.0,39.0,18.0,6.0,9.0,5.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-475,Sopot,Clay,32,A,20060731,30,104252,,,Florian Mayer,R,190.0,GER,22.8199863107,60.0,644.0,102860,8.0,,Agustin Calleri,R,183.0,ARG,29.8754277892,39.0,893.0,6-2 4-3 RET,3,SF,56.0,2.0,1.0,33.0,22.0,20.0,9.0,7.0,0.0,0.0,4.0,1.0,58.0,39.0,28.0,4.0,8.0,5.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006-475,Sopot,Clay,32,A,20060731,31,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,25.1608487337,6.0,2175.0,104252,,,Florian Mayer,R,190.0,GER,22.8199863107,60.0,644.0,7-6(6) 5-7 6-4,3,F,154.0,2.0,1.0,106.0,66.0,37.0,25.0,17.0,6.0,11.0,5.0,4.0,138.0,87.0,58.0,18.0,17.0,11.0,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2006-375,Lyon,Carpet,32,A,20061023,1,103096,,,Arnaud Clement,R,173.0,FRA,28.848733744,50.0,755.0,104571,1.0,,Marcos Baghdatis,R,183.0,CYP,21.3497604381,11.0,2061.0,6-2 5-7 6-3,3,R32,124.0,8.0,1.0,80.0,49.0,34.0,19.0,15.0,4.0,8.0,7.0,11.0,100.0,48.0,36.0,16.0,14.0,4.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,2,103566,,WC,Michael Llodra,L,190.0,FRA,26.431211499,109.0,390.0,103455,,Q,Michal Mertinak,R,180.0,SVK,27.0335386721,290.0,129.0,4-6 7-6(4) 6-2,3,R32,129.0,13.0,1.0,100.0,68.0,57.0,13.0,15.0,4.0,5.0,9.0,1.0,98.0,65.0,42.0,23.0,15.0,4.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,3,104252,,,Florian Mayer,R,190.0,GER,23.0499657769,55.0,705.0,103917,,,Nicolas Mahut,R,190.0,FRA,24.7529089665,65.0,585.0,7-6(5) 6-3,3,R32,84.0,12.0,0.0,72.0,42.0,33.0,18.0,11.0,0.0,0.0,11.0,4.0,63.0,40.0,30.0,12.0,10.0,1.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,4,104597,8.0,,Nicolas Almagro,R,183.0,ESP,21.1718001369,42.0,845.0,103594,,,Oliver Marach,R,185.0,AUT,26.2696783025,98.0,417.0,2-6 7-5 6-1,3,R32,107.0,15.0,6.0,101.0,49.0,42.0,21.0,14.0,6.0,9.0,3.0,3.0,78.0,40.0,24.0,20.0,13.0,6.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,5,104755,4.0,,Richard Gasquet,R,185.0,FRA,20.34770705,24.0,1080.0,103498,,,Marat Safin,R,193.0,RUS,26.7378507871,36.0,890.0,6-4 7-6(5),3,R32,102.0,8.0,5.0,79.0,53.0,44.0,13.0,11.0,2.0,2.0,11.0,2.0,88.0,55.0,43.0,15.0,11.0,7.0,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,6,101868,,,Dick Norman,L,203.0,BEL,35.6468172485,90.0,442.0,103535,,WC,Olivier Patience,R,180.0,FRA,26.5790554415,95.0,424.0,6-4 7-5,3,R32,91.0,15.0,5.0,66.0,40.0,34.0,13.0,11.0,3.0,3.0,6.0,0.0,73.0,51.0,33.0,12.0,11.0,4.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,7,103454,,,Nicolas Massu,R,183.0,CHI,27.0362765229,45.0,825.0,103240,,,Kevin Kim,R,180.0,USA,28.2436687201,87.0,449.0,7-6(6) 7-5,3,R32,108.0,7.0,1.0,72.0,42.0,34.0,19.0,12.0,0.0,0.0,3.0,3.0,89.0,45.0,30.0,28.0,12.0,4.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,8,104417,5.0,,Robin Soderling,R,193.0,SWE,22.1902806297,26.0,1048.0,103693,,WC,Thierry Ascione,R,188.0,FRA,25.7631759069,197.0,203.0,6-3 6-1,3,R32,65.0,7.0,1.0,44.0,27.0,24.0,10.0,8.0,4.0,4.0,5.0,2.0,65.0,38.0,22.0,11.0,8.0,9.0,13.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,9,103206,6.0,,Sebastien Grosjean,R,175.0,FRA,28.4024640657,30.0,980.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,24.7775496235,52.0,735.0,6-3 7-6(3),3,R32,99.0,6.0,3.0,76.0,41.0,34.0,18.0,11.0,3.0,4.0,2.0,1.0,63.0,33.0,25.0,17.0,10.0,6.0,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,10,102642,,Q,Cyril Saulnier,R,190.0,FRA,31.1868583162,250.0,159.0,104268,,Q,Alejandro Falla,L,185.0,COL,22.9404517454,99.0,416.0,6-7(9) 6-3 6-2,3,R32,132.0,7.0,4.0,108.0,73.0,54.0,17.0,14.0,10.0,11.0,1.0,3.0,101.0,59.0,34.0,22.0,15.0,3.0,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,11,102967,,,Marc Gicquel,R,188.0,FRA,29.5660506502,61.0,643.0,104312,,,Andreas Seppi,R,190.0,ITA,22.6694045175,77.0,513.0,6-4 6-3,3,R32,76.0,7.0,0.0,56.0,34.0,27.0,10.0,9.0,3.0,5.0,1.0,6.0,65.0,30.0,20.0,12.0,10.0,6.0,11.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,12,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,28.7994524298,25.0,1050.0,103722,,,Florent Serra,R,180.0,FRA,25.6481861739,57.0,675.0,3-6 6-3 6-3,3,R32,102.0,8.0,7.0,92.0,50.0,40.0,16.0,13.0,4.0,6.0,7.0,1.0,88.0,56.0,36.0,15.0,14.0,7.0,11.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,13,103598,7.0,,Xavier Malisse,R,185.0,BEL,26.2614647502,41.0,850.0,102434,,,Vincent Spadea,R,183.0,USA,32.2628336756,73.0,540.0,6-3 4-6 6-1,3,R32,122.0,10.0,2.0,87.0,50.0,37.0,16.0,13.0,4.0,7.0,2.0,3.0,106.0,64.0,36.0,19.0,13.0,14.0,20.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,14,103898,,,Julien Benneteau,R,185.0,FRA,24.8405201916,44.0,827.0,103984,,Q,Julien Mathieu,R,,FRA,24.5037645448,981.0,8.0,7-5 6-4,3,R32,96.0,9.0,2.0,67.0,45.0,30.0,13.0,11.0,2.0,3.0,6.0,1.0,94.0,64.0,42.0,11.0,11.0,9.0,12.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,15,104068,,,Robby Ginepri,R,183.0,USA,24.0438056126,56.0,675.0,104468,,,Gilles Simon,R,183.0,FRA,21.8206707734,46.0,811.0,7-6(3) 7-6(5),3,R32,103.0,6.0,4.0,93.0,70.0,49.0,10.0,12.0,7.0,10.0,7.0,3.0,80.0,39.0,28.0,21.0,12.0,2.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,16,103752,,,Simon Greul,R,185.0,GER,25.5277207392,79.0,508.0,103292,2.0,,Gaston Gaudio,R,175.0,ARG,27.871321013,20.0,1245.0,6-0 6-2,3,R32,55.0,6.0,2.0,41.0,22.0,19.0,12.0,7.0,1.0,1.0,2.0,5.0,49.0,26.0,15.0,7.0,7.0,5.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,17,103096,,,Arnaud Clement,R,173.0,FRA,28.848733744,50.0,755.0,103566,,WC,Michael Llodra,L,190.0,FRA,26.431211499,109.0,390.0,2-6 6-1 7-6(2),3,R16,112.0,8.0,0.0,87.0,60.0,44.0,15.0,13.0,4.0,6.0,15.0,0.0,81.0,58.0,43.0,8.0,14.0,0.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,18,104597,8.0,,Nicolas Almagro,R,183.0,ESP,21.1718001369,42.0,845.0,104252,,,Florian Mayer,R,190.0,GER,23.0499657769,55.0,705.0,7-6(5) 6-4,3,R16,74.0,11.0,2.0,77.0,42.0,34.0,22.0,11.0,5.0,5.0,3.0,2.0,68.0,47.0,31.0,15.0,11.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,19,104755,4.0,,Richard Gasquet,R,185.0,FRA,20.34770705,24.0,1080.0,101868,,,Dick Norman,L,203.0,BEL,35.6468172485,90.0,442.0,6-3 6-4,3,R16,87.0,6.0,2.0,62.0,36.0,32.0,13.0,10.0,4.0,4.0,12.0,3.0,74.0,42.0,31.0,13.0,9.0,6.0,8.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,20,104417,5.0,,Robin Soderling,R,193.0,SWE,22.1902806297,26.0,1048.0,103454,,,Nicolas Massu,R,183.0,CHI,27.0362765229,45.0,825.0,7-5 6-3,3,R16,112.0,10.0,3.0,65.0,42.0,36.0,11.0,11.0,3.0,3.0,7.0,3.0,81.0,42.0,29.0,18.0,10.0,7.0,9.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,21,103206,6.0,,Sebastien Grosjean,R,175.0,FRA,28.4024640657,30.0,980.0,102642,,Q,Cyril Saulnier,R,190.0,FRA,31.1868583162,250.0,159.0,7-6(5) 6-2,3,R16,97.0,15.0,1.0,68.0,39.0,33.0,15.0,10.0,5.0,6.0,3.0,0.0,77.0,51.0,36.0,9.0,10.0,5.0,8.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,22,102967,,,Marc Gicquel,R,188.0,FRA,29.5660506502,61.0,643.0,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,28.7994524298,25.0,1050.0,6-3 6-3,3,R16,76.0,10.0,1.0,47.0,32.0,26.0,11.0,9.0,0.0,0.0,2.0,4.0,63.0,36.0,24.0,11.0,9.0,4.0,7.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,23,103598,7.0,,Xavier Malisse,R,185.0,BEL,26.2614647502,41.0,850.0,103898,,,Julien Benneteau,R,185.0,FRA,24.8405201916,44.0,827.0,6-2 7-6(5),3,R16,100.0,7.0,2.0,82.0,55.0,38.0,17.0,10.0,8.0,9.0,4.0,3.0,62.0,40.0,26.0,11.0,10.0,3.0,6.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,24,104068,,,Robby Ginepri,R,183.0,USA,24.0438056126,56.0,675.0,103752,,,Simon Greul,R,185.0,GER,25.5277207392,79.0,508.0,6-1 6-2,3,R16,56.0,6.0,0.0,43.0,34.0,25.0,7.0,8.0,0.0,0.0,1.0,1.0,60.0,28.0,16.0,13.0,7.0,4.0,8.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2006-375,Lyon,Carpet,32,A,20061023,25,103096,,,Arnaud Clement,R,173.0,FRA,28.848733744,50.0,755.0,104597,8.0,,Nicolas Almagro,R,183.0,ESP,21.1718001369,42.0,845.0,6-3 6-2,3,QF,58.0,10.0,0.0,49.0,34.0,31.0,7.0,9.0,2.0,2.0,6.0,2.0,48.0,29.0,23.0,5.0,8.0,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-375,Lyon,Carpet,32,A,20061023,26,104755,4.0,,Richard Gasquet,R,185.0,FRA,20.34770705,24.0,1080.0,104417,5.0,,Robin Soderling,R,193.0,SWE,22.1902806297,26.0,1048.0,4-6 6-3 6-3,3,QF,111.0,12.0,1.0,90.0,63.0,45.0,11.0,14.0,5.0,8.0,11.0,4.0,93.0,66.0,44.0,10.0,14.0,9.0,14.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-375,Lyon,Carpet,32,A,20061023,27,102967,,,Marc Gicquel,R,188.0,FRA,29.5660506502,61.0,643.0,103206,6.0,,Sebastien Grosjean,R,175.0,FRA,28.4024640657,30.0,980.0,7-5 1-6 7-6(5),3,QF,128.0,10.0,2.0,90.0,52.0,41.0,17.0,15.0,3.0,6.0,12.0,4.0,100.0,57.0,45.0,21.0,16.0,5.0,7.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-375,Lyon,Carpet,32,A,20061023,28,103598,7.0,,Xavier Malisse,R,185.0,BEL,26.2614647502,41.0,850.0,104068,,,Robby Ginepri,R,183.0,USA,24.0438056126,56.0,675.0,6-4 6-3,3,QF,80.0,6.0,2.0,54.0,36.0,28.0,8.0,9.0,2.0,3.0,4.0,0.0,65.0,47.0,28.0,5.0,10.0,5.0,9.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2006-375,Lyon,Carpet,32,A,20061023,29,104755,4.0,,Richard Gasquet,R,185.0,FRA,20.34770705,24.0,1080.0,103096,,,Arnaud Clement,R,173.0,FRA,28.848733744,50.0,755.0,6-7(6) 6-4 6-1,3,SF,139.0,12.0,1.0,114.0,73.0,54.0,22.0,15.0,5.0,5.0,7.0,2.0,80.0,50.0,40.0,14.0,14.0,2.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-375,Lyon,Carpet,32,A,20061023,30,102967,,,Marc Gicquel,R,188.0,FRA,29.5660506502,61.0,643.0,103598,7.0,,Xavier Malisse,R,185.0,BEL,26.2614647502,41.0,850.0,6-4 1-6 7-6(5),3,SF,146.0,9.0,0.0,104.0,69.0,40.0,22.0,14.0,11.0,15.0,10.0,3.0,115.0,69.0,46.0,26.0,15.0,8.0,11.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2006-375,Lyon,Carpet,32,A,20061023,31,104755,4.0,,Richard Gasquet,R,185.0,FRA,20.34770705,24.0,1080.0,102967,,,Marc Gicquel,R,188.0,FRA,29.5660506502,61.0,643.0,6-3 6-1,3,F,72.0,6.0,0.0,39.0,30.0,27.0,6.0,8.0,1.0,1.0,2.0,0.0,63.0,33.0,19.0,14.0,8.0,6.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-499,Delray Beach,Hard,32,A,20060130,1,101736,1.0,,Andre Agassi,R,180.0,USA,35.7563312799,9.0,2025.0,103672,,,Ricardo Mello,L,175.0,BRA,25.1088295688,147.0,293.0,6-4 6-4,3,R32,67.0,10.0,1.0,48.0,27.0,25.0,16.0,10.0,0.0,0.0,1.0,1.0,59.0,33.0,19.0,17.0,10.0,6.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,2,102887,,,Ramon Delgado,R,185.0,PAR,29.2101300479,129.0,333.0,104035,,,Bobby Reynolds,R,183.0,USA,23.5400410678,113.0,378.0,4-6 6-1 6-4,3,R32,107.0,13.0,3.0,77.0,42.0,37.0,18.0,14.0,1.0,2.0,6.0,1.0,74.0,43.0,26.0,22.0,13.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,3,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,22.6584531143,112.0,378.0,103451,,,Bjorn Phau,R,175.0,GER,26.3244353183,86.0,455.0,6-1 6-4,3,R32,68.0,3.0,4.0,56.0,26.0,22.0,17.0,9.0,2.0,2.0,3.0,1.0,46.0,24.0,18.0,8.0,8.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,4,104167,,Q,Todd Widom,R,,USA,22.7707049966,246.0,144.0,103325,5.0,,Wesley Moodie,R,196.0,RSA,26.9596167009,57.0,630.0,3-6 6-4 6-4,3,R32,142.0,5.0,3.0,99.0,57.0,39.0,21.0,15.0,5.0,9.0,11.0,3.0,89.0,58.0,38.0,14.0,14.0,7.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,5,103598,3.0,,Xavier Malisse,R,185.0,BEL,25.5331964408,36.0,866.0,102227,,WC,Sargis Sargsian,R,180.0,ARM,32.6598220397,392.0,74.0,6-2 6-2,3,R32,74.0,9.0,1.0,45.0,22.0,22.0,10.0,8.0,2.0,3.0,1.0,7.0,73.0,43.0,25.0,8.0,8.0,7.0,12.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,6,102925,,,Justin Gimelstob,R,196.0,USA,29.0102669405,110.0,383.0,103821,,,Danai Udomchoke,R,173.0,THA,24.4709103354,109.0,384.0,6-4 6-4,3,R32,82.0,4.0,0.0,54.0,36.0,27.0,6.0,10.0,4.0,7.0,2.0,2.0,59.0,34.0,19.0,12.0,10.0,3.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,7,103594,,,Oliver Marach,R,185.0,AUT,25.5414099932,121.0,360.0,102642,,,Cyril Saulnier,R,190.0,FRA,30.4585900068,84.0,460.0,2-0 RET,3,R32,9.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,8,104252,6.0,,Florian Mayer,R,190.0,GER,22.3216974675,68.0,574.0,103582,,,Michael Berrer,L,193.0,GER,25.582477755,119.0,368.0,4-6 6-0 6-3,3,R32,65.0,11.0,6.0,72.0,46.0,38.0,15.0,13.0,2.0,3.0,7.0,3.0,68.0,36.0,25.0,15.0,12.0,2.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,9,104180,7.0,,Gilles Muller,L,193.0,LUX,22.7296372348,71.0,557.0,103104,,Q,Bjorn Rehnquist,R,175.0,SWE,28.0684462697,307.0,104.0,7-6(4) 6-4,3,R32,61.0,7.0,1.0,75.0,48.0,40.0,10.0,11.0,3.0,4.0,6.0,1.0,76.0,53.0,33.0,13.0,11.0,8.0,10.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,10,102269,,Q,Jeff Salzenstein,L,185.0,USA,32.295687885,437.0,61.0,103009,,,Razvan Sabau,R,185.0,ROU,28.6187542779,104.0,389.0,7-5 7-6(5),3,R32,68.0,13.0,4.0,78.0,46.0,36.0,19.0,12.0,4.0,5.0,1.0,6.0,110.0,64.0,42.0,23.0,12.0,13.0,15.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,11,102318,,,Andrei Pavel,R,183.0,ROU,32.0082135524,82.0,485.0,103535,,,Olivier Patience,R,180.0,FRA,25.8507871321,143.0,298.0,6-3 7-6(4),3,R32,80.0,6.0,1.0,77.0,49.0,35.0,16.0,11.0,2.0,3.0,3.0,4.0,58.0,38.0,24.0,13.0,10.0,0.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,12,103163,4.0,,Tommy Haas,R,188.0,GER,27.8275154004,30.0,940.0,103857,,,Igor Kunitsyn,R,180.0,RUS,24.334017796,125.0,345.0,7-6(4) 6-2,3,R32,65.0,6.0,2.0,65.0,40.0,28.0,13.0,10.0,2.0,3.0,4.0,2.0,59.0,28.0,14.0,19.0,10.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,13,102434,8.0,,Vincent Spadea,R,183.0,USA,31.5345653662,78.0,515.0,104499,,,Jimmy Wang,R,178.0,TPE,20.9746748802,87.0,453.0,5-7 6-1 6-1,3,R32,127.0,0.0,1.0,107.0,58.0,37.0,24.0,13.0,11.0,15.0,3.0,3.0,95.0,53.0,28.0,16.0,13.0,12.0,20.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,14,103470,,Q,Robert Kendrick,R,190.0,USA,26.2094455852,372.0,80.0,103240,,,Kevin Kim,R,180.0,USA,27.5154004107,115.0,376.0,6-4 7-5,3,R32,71.0,11.0,4.0,70.0,42.0,34.0,12.0,11.0,1.0,2.0,5.0,2.0,56.0,34.0,24.0,13.0,11.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,15,103752,,,Simon Greul,R,185.0,GER,24.7994524298,138.0,310.0,103888,,WC,Mardy Fish,R,188.0,USA,24.1423682409,293.0,110.0,6-3 6-3,3,R32,59.0,3.0,2.0,45.0,25.0,22.0,14.0,9.0,0.0,0.0,6.0,2.0,53.0,26.0,20.0,10.0,9.0,3.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,16,102703,,,Hyung Taik Lee,R,180.0,KOR,30.0752908966,100.0,408.0,104068,2.0,,Robby Ginepri,R,183.0,USA,23.3155373032,16.0,1525.0,5-7 6-2 6-4,3,R32,105.0,6.0,2.0,93.0,57.0,42.0,19.0,15.0,3.0,5.0,10.0,1.0,75.0,43.0,32.0,17.0,15.0,1.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,17,101736,1.0,,Andre Agassi,R,180.0,USA,35.7563312799,9.0,2025.0,102887,,,Ramon Delgado,R,185.0,PAR,29.2101300479,129.0,333.0,4-6 7-6(4) 6-0,3,R16,118.0,7.0,2.0,85.0,53.0,39.0,16.0,14.0,3.0,6.0,15.0,4.0,95.0,55.0,36.0,17.0,14.0,6.0,11.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,18,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,22.6584531143,112.0,378.0,104167,,Q,Todd Widom,R,,USA,22.7707049966,246.0,144.0,6-3 6-2,3,R16,65.0,11.0,2.0,65.0,43.0,33.0,10.0,9.0,4.0,4.0,1.0,4.0,59.0,33.0,19.0,14.0,8.0,2.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,19,103598,3.0,,Xavier Malisse,R,185.0,BEL,25.5331964408,36.0,866.0,102925,,,Justin Gimelstob,R,196.0,USA,29.0102669405,110.0,383.0,6-2 7-5,3,R16,85.0,6.0,1.0,61.0,33.0,26.0,19.0,10.0,2.0,2.0,5.0,2.0,68.0,38.0,27.0,12.0,10.0,7.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,20,104252,6.0,,Florian Mayer,R,190.0,GER,22.3216974675,68.0,574.0,103594,,,Oliver Marach,R,185.0,AUT,25.5414099932,121.0,360.0,7-5 6-3,3,R16,80.0,7.0,3.0,53.0,29.0,26.0,14.0,10.0,0.0,0.0,4.0,2.0,67.0,30.0,24.0,16.0,11.0,4.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,21,104180,7.0,,Gilles Muller,L,193.0,LUX,22.7296372348,71.0,557.0,102269,,Q,Jeff Salzenstein,L,185.0,USA,32.295687885,437.0,61.0,6-3 6-4,3,R16,70.0,11.0,3.0,65.0,37.0,29.0,17.0,10.0,4.0,4.0,8.0,2.0,48.0,26.0,22.0,11.0,9.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,22,103163,4.0,,Tommy Haas,R,188.0,GER,27.8275154004,30.0,940.0,102318,,,Andrei Pavel,R,183.0,ROU,32.0082135524,82.0,485.0,6-7(1) 6-1 7-5,3,R16,120.0,10.0,6.0,94.0,50.0,36.0,24.0,15.0,2.0,4.0,9.0,3.0,93.0,52.0,37.0,16.0,16.0,1.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,23,102434,8.0,,Vincent Spadea,R,183.0,USA,31.5345653662,78.0,515.0,103470,,Q,Robert Kendrick,R,190.0,USA,26.2094455852,372.0,80.0,6-4 6-1,3,R16,64.0,2.0,1.0,54.0,30.0,23.0,16.0,9.0,3.0,3.0,3.0,6.0,59.0,38.0,27.0,4.0,8.0,10.0,13.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,24,102703,,,Hyung Taik Lee,R,180.0,KOR,30.0752908966,100.0,408.0,103752,,,Simon Greul,R,185.0,GER,24.7994524298,138.0,310.0,2-6 6-3 6-4,3,R16,117.0,2.0,3.0,94.0,57.0,41.0,17.0,14.0,6.0,9.0,6.0,1.0,80.0,49.0,33.0,16.0,13.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-499,Delray Beach,Hard,32,A,20060130,25,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,22.6584531143,112.0,378.0,101736,1.0,,Andre Agassi,R,180.0,USA,35.7563312799,9.0,2025.0,6-4 6-2,3,QF,75.0,14.0,6.0,64.0,27.0,21.0,20.0,9.0,4.0,5.0,3.0,3.0,56.0,31.0,18.0,12.0,9.0,4.0,8.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-499,Delray Beach,Hard,32,A,20060130,26,103598,3.0,,Xavier Malisse,R,185.0,BEL,25.5331964408,36.0,866.0,104252,6.0,,Florian Mayer,R,190.0,GER,22.3216974675,68.0,574.0,6-7(4) 6-2 6-3,3,QF,109.0,10.0,3.0,105.0,57.0,42.0,29.0,15.0,7.0,8.0,3.0,3.0,90.0,42.0,28.0,23.0,14.0,3.0,7.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
