tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2001-419,Indianapolis,Hard,56,A,20010813,43,101962,,,Younes El Aynaoui,R,193.0,MAR,29.9192334018,49.0,723.0,103720,3.0,,Lleyton Hewitt,R,180.0,AUS,20.4654346338,4.0,3180.0,6-3 6-7(1) 6-3,3,R16,132.0,9.0,5.0,100.0,63.0,45.0,22.0,16.0,7.0,8.0,5.0,5.0,88.0,47.0,35.0,22.0,14.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,101962,103720,True,False
2001-419,Indianapolis,Hard,56,A,20010813,44,101964,10.0,,Goran Ivanisevic,L,193.0,CRO,29.916495551,17.0,1386.0,103096,7.0,,Arnaud Clement,R,173.0,FRA,23.6550308008,12.0,1835.0,7-5 7-5,3,R16,73.0,19.0,1.0,68.0,42.0,37.0,13.0,12.0,3.0,3.0,4.0,2.0,60.0,41.0,32.0,11.0,12.0,2.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,101964,103096,True,False
2001-419,Indianapolis,Hard,56,A,20010813,45,102158,5.0,,Patrick Rafter,R,185.0,AUS,28.6242299795,6.0,2695.0,103709,,,Kristian Pless,R,188.0,DEN,20.5065023956,94.0,438.0,6-4 6-4,3,R16,83.0,6.0,1.0,57.0,37.0,30.0,12.0,10.0,3.0,3.0,7.0,3.0,88.0,52.0,33.0,20.0,10.0,9.0,11.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103709,102158,False,True
2001-419,Indianapolis,Hard,56,A,20010813,46,103018,,,Max Mirnyi,R,196.0,BLR,24.1040383299,47.0,745.0,102035,,,Jonas Bjorkman,R,183.0,SWE,29.3908281999,54.0,700.0,3-6 6-3 7-6(12),3,R16,125.0,6.0,2.0,88.0,51.0,37.0,20.0,15.0,1.0,5.0,3.0,3.0,109.0,72.0,49.0,18.0,15.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102035,103018,False,True
2001-419,Indianapolis,Hard,56,A,20010813,47,102358,8.0,,Thomas Enqvist,R,190.0,SWE,27.4195756331,19.0,1335.0,102563,9.0,,Thomas Johansson,R,180.0,SWE,26.3901437372,14.0,1565.0,6-2 5-7 6-1,3,R16,106.0,11.0,8.0,92.0,46.0,36.0,24.0,14.0,6.0,8.0,5.0,2.0,70.0,42.0,26.0,14.0,13.0,3.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102563,102358,False,True
2001-419,Indianapolis,Hard,56,A,20010813,48,103498,2.0,,Marat Safin,R,193.0,RUS,21.5441478439,3.0,3240.0,103990,16.0,,Tommy Robredo,R,180.0,ESP,19.2854209446,39.0,908.0,7-6(5) 6-1,3,R16,77.0,5.0,1.0,57.0,29.0,24.0,19.0,10.0,1.0,2.0,3.0,5.0,63.0,37.0,24.0,10.0,9.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103990,103498,False,True
2001-419,Indianapolis,Hard,56,A,20010813,49,102856,1.0,,Gustavo Kuerten,R,190.0,BRA,24.9226557153,1.0,4580.0,102450,6.0,,Tim Henman,R,185.0,GBR,26.9349760438,9.0,2200.0,3-6 6-1 7-5,3,QF,125.0,2.0,2.0,96.0,47.0,35.0,26.0,14.0,8.0,10.0,1.0,7.0,93.0,53.0,39.0,18.0,14.0,8.0,12.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,102450,102856,False,True
2001-419,Indianapolis,Hard,56,A,20010813,50,101964,10.0,,Goran Ivanisevic,L,193.0,CRO,29.916495551,17.0,1386.0,101962,,,Younes El Aynaoui,R,193.0,MAR,29.9192334018,49.0,723.0,7-5 6-3,3,QF,65.0,15.0,1.0,52.0,34.0,32.0,12.0,11.0,0.0,0.0,3.0,2.0,64.0,41.0,28.0,13.0,10.0,3.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101962,101964,False,True
2001-419,Indianapolis,Hard,56,A,20010813,51,102158,5.0,,Patrick Rafter,R,185.0,AUS,28.6242299795,6.0,2695.0,103018,,,Max Mirnyi,R,196.0,BLR,24.1040383299,47.0,745.0,6-3 7-6(3),3,QF,73.0,10.0,0.0,62.0,47.0,39.0,10.0,11.0,0.0,0.0,11.0,4.0,55.0,35.0,30.0,12.0,10.0,0.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103018,102158,False,True
2001-419,Indianapolis,Hard,56,A,20010813,52,103498,2.0,,Marat Safin,R,193.0,RUS,21.5441478439,3.0,3240.0,102358,8.0,,Thomas Enqvist,R,190.0,SWE,27.4195756331,19.0,1335.0,7-5 6-4,3,QF,91.0,9.0,1.0,78.0,39.0,30.0,23.0,11.0,8.0,8.0,3.0,4.0,70.0,42.0,30.0,13.0,11.0,4.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103498,102358,True,False
2001-419,Indianapolis,Hard,56,A,20010813,53,102856,1.0,,Gustavo Kuerten,R,190.0,BRA,24.9226557153,1.0,4580.0,101964,10.0,,Goran Ivanisevic,L,193.0,CRO,29.916495551,17.0,1386.0,1-6 6-3 6-2,3,SF,68.0,11.0,2.0,66.0,40.0,33.0,12.0,12.0,2.0,4.0,14.0,1.0,65.0,32.0,26.0,15.0,12.0,3.0,6.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,101964,102856,False,True
2001-419,Indianapolis,Hard,56,A,20010813,54,102158,5.0,,Patrick Rafter,R,185.0,AUS,28.6242299795,6.0,2695.0,103498,2.0,,Marat Safin,R,193.0,RUS,21.5441478439,3.0,3240.0,6-3 5-7 7-6(7),3,SF,140.0,9.0,5.0,110.0,75.0,55.0,22.0,17.0,1.0,2.0,11.0,1.0,107.0,59.0,45.0,29.0,16.0,3.0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,102158,103498,True,False
2001-419,Indianapolis,Hard,56,A,20010813,55,102158,5.0,,Patrick Rafter,R,185.0,AUS,28.6242299795,6.0,2695.0,102856,1.0,,Gustavo Kuerten,R,190.0,BRA,24.9226557153,1.0,4580.0,4-2 RET,3,F,26.0,4.0,2.0,26.0,17.0,12.0,6.0,4.0,2.0,2.0,2.0,1.0,16.0,10.0,7.0,2.0,3.0,0.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,102856,102158,False,True
2001-418,Washington,Hard,56,A,20010813,1,102286,,Q,Wayne Black,R,170.0,ZIM,27.7453798768,129.0,311.0,103530,,WC,Zack Fleishman,R,188.0,USA,21.4072553046,413.0,60.0,7-6(2) 6-1,3,R64,69.0,4.0,1.0,67.0,40.0,32.0,17.0,10.0,6.0,6.0,5.0,4.0,51.0,27.0,21.0,11.0,9.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103530,102286,False,True
2001-418,Washington,Hard,56,A,20010813,2,103193,,,Peter Wessels,R,196.0,NED,23.2689938398,124.0,319.0,101150,,,Gianluca Pozzi,L,180.0,ITA,36.1560574949,105.0,390.0,7-6(3) 6-4,3,R64,104.0,5.0,0.0,65.0,34.0,24.0,18.0,11.0,1.0,4.0,5.0,7.0,93.0,41.0,30.0,20.0,11.0,6.0,10.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,101150,103193,False,True
2001-418,Washington,Hard,56,A,20010813,3,102950,15.0,,Fernando Vicente,R,180.0,ESP,24.4325804244,68.0,606.0,102965,,LL,Jamie Delgado,R,178.0,GBR,24.3969883641,123.0,323.0,6-4 7-6(7),3,R64,92.0,4.0,2.0,82.0,48.0,41.0,15.0,11.0,4.0,5.0,10.0,2.0,75.0,29.0,26.0,23.0,11.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102950,102965,True,False
2001-418,Washington,Hard,56,A,20010813,4,102257,12.0,,Greg Rusedski,L,193.0,GBR,27.9342915811,29.0,1155.0,103182,,,Markus Hipfl,R,178.0,AUT,23.2991101985,76.0,546.0,6-1 7-6(2),3,R64,66.0,5.0,2.0,57.0,38.0,32.0,12.0,9.0,2.0,2.0,2.0,6.0,65.0,39.0,27.0,10.0,10.0,3.0,6.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102257,103182,True,False
2001-418,Washington,Hard,56,A,20010813,5,102369,,,Julien Boutter,R,190.0,FRA,27.356605065,57.0,670.0,102694,,,Lars Burgsmuller,R,183.0,GER,25.6865160849,73.0,577.0,6-3 6-7(7) 6-3,3,R64,145.0,9.0,8.0,126.0,80.0,59.0,22.0,16.0,13.0,14.0,0.0,3.0,86.0,44.0,30.0,26.0,14.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102369,102694,True,False
2001-418,Washington,Hard,56,A,20010813,6,103297,,WC,Alex Kim,R,175.0,USA,22.6475017112,454.0,48.0,101711,,Q,Alex Obrien,R,185.0,USA,31.4360027379,316.0,93.0,3-6 6-2 6-4,3,R64,106.0,4.0,4.0,82.0,57.0,38.0,13.0,13.0,4.0,7.0,6.0,5.0,87.0,53.0,31.0,18.0,14.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101711,103297,False,True
2001-418,Washington,Hard,56,A,20010813,7,102720,,Q,Tomas Zib,R,178.0,CZE,25.5331964408,147.0,273.0,102106,,,Davide Sanguinetti,R,188.0,ITA,28.9664613279,55.0,683.0,6-3 7-5,3,R64,85.0,1.0,1.0,77.0,46.0,29.0,16.0,11.0,9.0,12.0,4.0,6.0,66.0,34.0,25.0,10.0,10.0,2.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102106,102720,False,True
2001-418,Washington,Hard,56,A,20010813,8,103185,,Q,Mike Bryan,R,190.0,USA,23.2908966461,326.0,89.0,102502,,WC,Paul Harsanyi,U,,USA,26.6201232033,962.0,5.0,6-1 6-2,3,R64,56.0,4.0,0.0,41.0,24.0,22.0,11.0,8.0,0.0,0.0,1.0,1.0,49.0,33.0,16.0,7.0,7.0,3.0,7.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,103185,102502,True,False
2001-418,Washington,Hard,56,A,20010813,9,102259,16.0,,Jerome Golmard,L,188.0,FRA,27.9260780287,48.0,725.0,103184,,WC,Bob Bryan,L,193.0,USA,23.2908966461,166.0,226.0,6-2 7-5,3,R64,74.0,8.0,0.0,59.0,41.0,27.0,13.0,10.0,1.0,2.0,7.0,1.0,52.0,28.0,20.0,12.0,10.0,1.0,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102259,103184,True,False
2001-418,Washington,Hard,56,A,20010813,10,102854,10.0,,Sjeng Schalken,R,193.0,NED,24.9281314168,33.0,1103.0,103487,,,Federico Luzzi,R,188.0,ITA,21.6098562628,112.0,364.0,6-3 7-6(4),3,R64,103.0,8.0,4.0,73.0,43.0,31.0,16.0,10.0,2.0,4.0,4.0,3.0,86.0,42.0,29.0,15.0,11.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103487,102854,False,True
2001-418,Washington,Hard,56,A,20010813,11,103786,,,Nikolay Davydenko,R,178.0,RUS,20.1971252567,98.0,406.0,102783,,,Rainer Schuettler,R,180.0,GER,25.3004791239,58.0,661.0,4-6 6-3 6-0,3,R64,121.0,7.0,3.0,82.0,54.0,38.0,13.0,13.0,6.0,9.0,0.0,3.0,95.0,56.0,34.0,16.0,12.0,7.0,13.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103786,102783,True,False
2001-418,Washington,Hard,56,A,20010813,12,102456,,,Felix Mantilla,R,180.0,ESP,26.8884325804,72.0,587.0,102911,,,Andrei Stoliarov,R,178.0,RUS,24.59137577,75.0,553.0,3-6 6-1 6-2,3,R64,98.0,7.0,6.0,81.0,42.0,34.0,17.0,12.0,8.0,10.0,9.0,3.0,80.0,36.0,25.0,18.0,12.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102456,102911,True,False
2001-418,Washington,Hard,56,A,20010813,13,102021,,,Michael Chang,R,175.0,USA,29.4729637235,63.0,640.0,101647,,,Byron Black,R,175.0,ZIM,31.8521560575,119.0,347.0,7-6(7) 6-1,3,R64,90.0,6.0,2.0,55.0,30.0,27.0,16.0,9.0,0.0,0.0,2.0,2.0,75.0,48.0,32.0,13.0,10.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101647,102021,False,True
2001-418,Washington,Hard,56,A,20010813,14,102821,,,Cecil Mamiit,R,173.0,PHI,25.1279945243,111.0,366.0,102925,,,Justin Gimelstob,R,196.0,USA,24.5448323066,172.0,218.0,6-3 6-2,3,R64,70.0,2.0,2.0,48.0,29.0,23.0,14.0,9.0,0.0,0.0,1.0,3.0,49.0,22.0,16.0,11.0,8.0,1.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102821,102925,True,False
2001-418,Washington,Hard,56,A,20010813,15,103084,11.0,,Guillermo Canas,R,185.0,ARG,23.7152635181,28.0,1163.0,102834,,,Paul Goldstein,R,178.0,USA,25.0239561944,141.0,282.0,6-4 6-7(5) 6-1,3,R64,122.0,10.0,4.0,102.0,54.0,44.0,26.0,15.0,6.0,7.0,2.0,5.0,100.0,63.0,39.0,20.0,14.0,6.0,10.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102834,103084,False,True
2001-418,Washington,Hard,56,A,20010813,16,102887,,LL,Ramon Delgado,R,185.0,PAR,24.7446954141,126.0,317.0,103252,13.0,,Alberto Martin,R,175.0,ESP,22.9815195072,38.0,983.0,6-4 4-6 7-5,3,R64,139.0,13.0,2.0,92.0,52.0,43.0,20.0,16.0,0.0,2.0,4.0,8.0,93.0,58.0,45.0,15.0,16.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103252,102887,False,True
2001-418,Washington,Hard,56,A,20010813,17,102831,,,Jacobo Diaz,R,173.0,ESP,25.0896646133,69.0,595.0,102269,,Q,Jeff Salzenstein,L,185.0,USA,27.8302532512,170.0,225.0,6-4 7-5,3,R64,74.0,5.0,6.0,58.0,33.0,30.0,15.0,11.0,2.0,2.0,8.0,2.0,68.0,44.0,35.0,9.0,11.0,5.0,7.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102269,102831,False,True
2001-418,Washington,Hard,56,A,20010813,18,102202,,,Kenneth Carlsen,L,190.0,DEN,28.3230663929,276.0,115.0,102247,,,Andrea Gaudenzi,R,183.0,ITA,28.038329911,56.0,676.0,6-2 6-4,3,R64,82.0,6.0,4.0,55.0,30.0,24.0,11.0,9.0,2.0,4.0,3.0,4.0,64.0,36.0,19.0,13.0,9.0,8.0,13.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102247,102202,False,True
2001-418,Washington,Hard,56,A,20010813,19,102179,,,Antony Dupuis,R,185.0,FRA,28.4654346338,62.0,641.0,102184,,,David Prinosil,R,185.0,GER,28.4298425736,52.0,715.0,7-6(5) 6-4,3,R64,100.0,16.0,5.0,69.0,42.0,36.0,14.0,11.0,6.0,7.0,8.0,3.0,81.0,42.0,30.0,21.0,11.0,8.0,10.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102179,102184,True,False
2001-418,Washington,Hard,56,A,20010813,20,103387,,,Paradorn Srichaphan,R,185.0,THA,22.1656399726,122.0,325.0,103270,,Q,Kristian Capalik,R,188.0,USA,22.8610540726,302.0,101.0,7-6(1) 6-4,3,R64,89.0,6.0,2.0,70.0,41.0,28.0,18.0,11.0,0.0,2.0,8.0,4.0,77.0,47.0,33.0,10.0,11.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103387,103270,True,False
2001-418,Washington,Hard,56,A,20010813,21,104053,9.0,,Andy Roddick,R,188.0,USA,18.9541409993,30.0,1152.0,101885,,,Wayne Arthurs,L,190.0,AUS,30.4065708419,51.0,718.0,6-3 5-7 7-6(4),3,R64,107.0,4.0,2.0,88.0,49.0,41.0,32.0,17.0,2.0,3.0,17.0,6.0,85.0,42.0,37.0,28.0,16.0,6.0,7.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,101885,104053,False,True
2001-418,Washington,Hard,56,A,20010813,22,102169,,Q,Michael Joyce,R,180.0,USA,28.5284052019,258.0,131.0,102869,14.0,,Galo Blanco,R,173.0,ESP,24.8459958932,44.0,780.0,7-6(4) 6-7(6) 6-3,3,R64,143.0,9.0,5.0,121.0,63.0,49.0,31.0,17.0,2.0,4.0,15.0,5.0,102.0,44.0,32.0,32.0,16.0,1.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102169,102869,True,False
2001-418,Washington,Hard,56,A,20010813,23,102701,,,Marcelo Rios,L,175.0,CHI,25.6317590691,64.0,625.0,102703,,,Hyung Taik Lee,R,180.0,KOR,25.6098562628,60.0,657.0,6-4 7-5,3,R64,82.0,5.0,0.0,63.0,40.0,28.0,17.0,11.0,3.0,4.0,8.0,2.0,93.0,62.0,38.0,13.0,11.0,7.0,10.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102701,102703,True,False
2001-418,Washington,Hard,56,A,20010813,24,103454,,,Nicolas Massu,R,183.0,CHI,21.8425735797,83.0,505.0,103114,,,Martin Lee,L,180.0,GBR,23.5811088296,113.0,364.0,6-4 7-6(2),3,R64,101.0,4.0,1.0,62.0,37.0,28.0,15.0,11.0,1.0,3.0,2.0,6.0,78.0,39.0,30.0,16.0,11.0,2.0,5.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,103114,103454,False,True
2001-418,Washington,Hard,56,A,20010813,25,101736,1.0,,Andre Agassi,R,180.0,USA,31.2908966461,2.0,3935.0,102286,,Q,Wayne Black,R,170.0,ZIM,27.7453798768,129.0,311.0,6-3 6-4,3,R32,71.0,10.0,2.0,52.0,29.0,28.0,13.0,10.0,0.0,0.0,2.0,0.0,68.0,44.0,28.0,10.0,9.0,6.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,101736,102286,True,False
2001-418,Washington,Hard,56,A,20010813,26,102950,15.0,,Fernando Vicente,R,180.0,ESP,24.4325804244,68.0,606.0,103193,,,Peter Wessels,R,196.0,NED,23.2689938398,124.0,319.0,4-6 6-4 7-6(4),3,R32,118.0,7.0,5.0,110.0,63.0,48.0,24.0,16.0,6.0,8.0,18.0,7.0,110.0,66.0,48.0,22.0,16.0,5.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103193,102950,False,True
2001-418,Washington,Hard,56,A,20010813,27,102257,12.0,,Greg Rusedski,L,193.0,GBR,27.9342915811,29.0,1155.0,102369,,,Julien Boutter,R,190.0,FRA,27.356605065,57.0,670.0,6-4 7-6(2),3,R32,87.0,12.0,2.0,79.0,46.0,39.0,15.0,11.0,4.0,5.0,6.0,8.0,72.0,38.0,29.0,17.0,11.0,9.0,11.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102257,102369,True,False
2001-418,Washington,Hard,56,A,20010813,28,102839,7.0,,Nicolas Lapentti,R,188.0,ECU,24.9993155373,26.0,1215.0,103297,,WC,Alex Kim,R,175.0,USA,22.6475017112,454.0,48.0,6-0 6-1,3,R32,50.0,3.0,2.0,37.0,22.0,20.0,9.0,7.0,0.0,0.0,1.0,1.0,38.0,19.0,9.0,6.0,6.0,4.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103297,102839,False,True
2001-418,Washington,Hard,56,A,20010813,29,103163,3.0,,Tommy Haas,R,188.0,GER,23.3620807666,15.0,1445.0,102720,,Q,Tomas Zib,R,178.0,CZE,25.5331964408,147.0,273.0,6-3 6-2,3,R32,72.0,15.0,3.0,57.0,38.0,31.0,10.0,9.0,0.0,0.0,4.0,2.0,61.0,36.0,22.0,11.0,8.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102720,103163,False,True
2001-418,Washington,Hard,56,A,20010813,30,102259,16.0,,Jerome Golmard,L,188.0,FRA,27.9260780287,48.0,725.0,103185,,Q,Mike Bryan,R,190.0,USA,23.2908966461,326.0,89.0,7-5 6-2,3,R32,68.0,6.0,1.0,52.0,33.0,25.0,13.0,10.0,0.0,1.0,4.0,1.0,57.0,38.0,25.0,6.0,10.0,3.0,7.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102259,103185,True,False
2001-418,Washington,Hard,56,A,20010813,31,102854,10.0,,Sjeng Schalken,R,193.0,NED,24.9281314168,33.0,1103.0,103786,,,Nikolay Davydenko,R,178.0,RUS,20.1971252567,98.0,406.0,6-3 6-1,3,R32,71.0,3.0,5.0,50.0,35.0,23.0,7.0,8.0,3.0,5.0,0.0,4.0,68.0,38.0,20.0,9.0,8.0,9.0,15.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103786,102854,False,True
2001-418,Washington,Hard,56,A,20010813,32,102998,6.0,,Jan Michael Gambill,R,190.0,USA,24.1943874059,18.0,1350.0,102456,,,Felix Mantilla,R,180.0,ESP,26.8884325804,72.0,587.0,6-3 6-1,3,R32,52.0,9.0,0.0,38.0,25.0,21.0,11.0,8.0,0.0,0.0,3.0,9.0,51.0,29.0,22.0,5.0,8.0,2.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102998,102456,True,False
2001-418,Washington,Hard,56,A,20010813,33,102021,,,Michael Chang,R,175.0,USA,29.4729637235,63.0,640.0,103017,8.0,,Nicolas Kiefer,R,183.0,GER,24.1067761807,23.0,1240.0,3-6 6-3 6-2,3,R32,138.0,7.0,4.0,82.0,39.0,29.0,28.0,13.0,3.0,4.0,7.0,7.0,87.0,49.0,38.0,14.0,13.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102021,103017,True,False
2001-418,Washington,Hard,56,A,20010813,34,103084,11.0,,Guillermo Canas,R,185.0,ARG,23.7152635181,28.0,1163.0,102821,,,Cecil Mamiit,R,173.0,PHI,25.1279945243,111.0,366.0,3-6 6-1 6-1,3,R32,105.0,4.0,0.0,51.0,32.0,26.0,11.0,11.0,0.0,2.0,2.0,6.0,94.0,54.0,30.0,17.0,12.0,8.0,14.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103084,102821,True,False
2001-418,Washington,Hard,56,A,20010813,35,102887,,LL,Ramon Delgado,R,185.0,PAR,24.7446954141,126.0,317.0,102831,,,Jacobo Diaz,R,173.0,ESP,25.0896646133,69.0,595.0,7-5 4-6 6-3,3,R32,119.0,12.0,1.0,88.0,48.0,39.0,26.0,16.0,2.0,3.0,4.0,7.0,102.0,57.0,46.0,21.0,15.0,6.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102887,102831,True,False
2001-418,Washington,Hard,56,A,20010813,36,102148,4.0,,Fabrice Santoro,R,178.0,FRA,28.6762491444,21.0,1305.0,102202,,,Kenneth Carlsen,L,190.0,DEN,28.3230663929,276.0,115.0,6-2 7-5,3,R32,104.0,2.0,1.0,63.0,36.0,28.0,13.0,10.0,4.0,6.0,5.0,4.0,77.0,34.0,23.0,16.0,10.0,13.0,18.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,102202,102148,False,True
2001-418,Washington,Hard,56,A,20010813,37,103103,5.0,,Dominik Hrbaty,R,183.0,SVK,23.6057494867,22.0,1300.0,102179,,,Antony Dupuis,R,185.0,FRA,28.4654346338,62.0,641.0,7-6(5) 5-7 6-2,3,R32,121.0,12.0,4.0,103.0,50.0,42.0,27.0,16.0,5.0,8.0,14.0,1.0,96.0,53.0,42.0,22.0,16.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103103,102179,True,False
2001-418,Washington,Hard,56,A,20010813,38,104053,9.0,,Andy Roddick,R,188.0,USA,18.9541409993,30.0,1152.0,103387,,,Paradorn Srichaphan,R,185.0,THA,22.1656399726,122.0,325.0,7-6(2) 6-3,3,R32,75.0,8.0,4.0,71.0,43.0,28.0,12.0,11.0,9.0,13.0,7.0,2.0,63.0,31.0,20.0,9.0,10.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103387,104053,False,True
2001-418,Washington,Hard,56,A,20010813,39,102701,,,Marcelo Rios,L,175.0,CHI,25.6317590691,64.0,625.0,102169,,Q,Michael Joyce,R,180.0,USA,28.5284052019,258.0,131.0,6-2 6-2,3,R32,53.0,9.0,2.0,41.0,20.0,17.0,15.0,8.0,0.0,0.0,4.0,3.0,55.0,24.0,17.0,11.0,8.0,4.0,8.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102701,102169,True,False
2001-418,Washington,Hard,56,A,20010813,40,102374,2.0,,Alex Corretja,R,180.0,ESP,27.3401779603,10.0,2085.0,103454,,,Nicolas Massu,R,183.0,CHI,21.8425735797,83.0,505.0,4-6 6-0 6-3,3,R32,121.0,4.0,2.0,73.0,41.0,30.0,16.0,13.0,1.0,4.0,2.0,2.0,77.0,36.0,20.0,18.0,12.0,4.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103454,102374,False,True
2001-418,Washington,Hard,56,A,20010813,41,101736,1.0,,Andre Agassi,R,180.0,USA,31.2908966461,2.0,3935.0,102950,15.0,,Fernando Vicente,R,180.0,ESP,24.4325804244,68.0,606.0,6-2 6-2,3,R16,56.0,2.0,2.0,39.0,24.0,22.0,10.0,8.0,0.0,0.0,4.0,2.0,57.0,26.0,17.0,11.0,8.0,7.0,11.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,101736,102950,True,False
2001-418,Washington,Hard,56,A,20010813,42,102257,12.0,,Greg Rusedski,L,193.0,GBR,27.9342915811,29.0,1155.0,102839,7.0,,Nicolas Lapentti,R,188.0,ECU,24.9993155373,26.0,1215.0,7-6(6) 6-3,3,R16,99.0,14.0,1.0,82.0,54.0,42.0,13.0,10.0,4.0,4.0,4.0,1.0,71.0,38.0,26.0,21.0,11.0,2.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102839,102257,False,True
2001-418,Washington,Hard,56,A,20010813,43,102259,16.0,,Jerome Golmard,L,188.0,FRA,27.9260780287,48.0,725.0,103163,3.0,,Tommy Haas,R,188.0,GER,23.3620807666,15.0,1445.0,6-4 6-4,3,R16,95.0,10.0,2.0,76.0,45.0,33.0,17.0,10.0,4.0,4.0,9.0,5.0,58.0,27.0,24.0,13.0,10.0,2.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102259,103163,True,False
2001-418,Washington,Hard,56,A,20010813,44,102854,10.0,,Sjeng Schalken,R,193.0,NED,24.9281314168,33.0,1103.0,102998,6.0,,Jan Michael Gambill,R,190.0,USA,24.1943874059,18.0,1350.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102854,102998,True,False
