tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2003-580,Australian Open,Hard,128,G,20030113,91,102839,24.0,,Nicolas Lapentti,R,188.0,ECU,26.417522245,30.0,1090.0,103176,,,David Sanchez,R,183.0,ESP,24.733744011,60.0,642.0,6-1 6-0 2-6 6-2,5,R64,148.0,5.0,6.0,112.0,76.0,52.0,17.0,15.0,8.0,10.0,1.0,6.0,100.0,58.0,32.0,18.0,14.0,7.0,14.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103176,102839
2003-580,Australian Open,Hard,128,G,20030113,92,103206,12.0,,Sebastien Grosjean,R,175.0,FRA,24.6269678303,16.0,1640.0,102344,,,Karol Kucera,R,188.0,SVK,28.8624229979,80.0,514.0,7-6(2) 2-6 6-3 7-6(1),5,R64,185.0,4.0,2.0,119.0,60.0,48.0,34.0,20.0,2.0,6.0,2.0,5.0,128.0,71.0,54.0,28.0,21.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103206,102344
2003-580,Australian Open,Hard,128,G,20030113,93,103909,,,Guillermo Coria,R,175.0,ARG,20.9993155373,45.0,810.0,103084,14.0,,Guillermo Canas,R,185.0,ARG,25.1334702259,18.0,1590.0,6-2 4-6 6-4 6-4,5,R64,174.0,1.0,2.0,135.0,83.0,52.0,30.0,19.0,12.0,16.0,3.0,4.0,122.0,79.0,49.0,19.0,19.0,4.0,11.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103909,103084
2003-580,Australian Open,Hard,128,G,20030113,94,103813,,,Jarkko Nieminen,L,185.0,FIN,21.4757015743,41.0,875.0,102338,22.0,,Yevgeny Kafelnikov,R,190.0,RUS,28.900752909,27.0,1190.0,6-3 6-3 3-6 4-6 6-1,5,R64,166.0,1.0,2.0,124.0,85.0,61.0,19.0,22.0,8.0,13.0,11.0,8.0,161.0,91.0,62.0,28.0,22.0,7.0,15.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102338,103813
2003-580,Australian Open,Hard,128,G,20030113,95,102765,29.0,,Nicolas Escude,R,185.0,FRA,26.7789185489,37.0,945.0,103294,,Q,Christophe Rochus,R,170.0,BEL,24.0793976728,135.0,288.0,1-6 6-2 6-2 6-4,5,R64,117.0,13.0,4.0,96.0,62.0,48.0,17.0,17.0,3.0,6.0,0.0,0.0,98.0,79.0,49.0,9.0,16.0,4.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102765,103294
2003-580,Australian Open,Hard,128,G,20030113,96,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,102703,,,Hyung Taik Lee,R,180.0,KOR,27.0280629706,67.0,598.0,6-1 6-0 6-0,5,R64,80.0,5.0,2.0,55.0,35.0,31.0,9.0,9.0,4.0,4.0,3.0,2.0,69.0,39.0,14.0,12.0,10.0,5.0,14.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102703,101736
2003-580,Australian Open,Hard,128,G,20030113,97,103720,1.0,,Lleyton Hewitt,R,180.0,AUS,21.8836413415,1.0,4485.0,103285,,,Radek Stepanek,R,185.0,CZE,24.128678987,69.0,593.0,6-3 6-2 6-0,5,R32,90.0,4.0,5.0,71.0,37.0,31.0,20.0,12.0,2.0,3.0,4.0,0.0,65.0,37.0,21.0,8.0,11.0,2.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103720,103285
2003-580,Australian Open,Hard,128,G,20030113,98,101962,18.0,,Younes El Aynaoui,R,193.0,MAR,31.3374401095,22.0,1295.0,103852,,,Feliciano Lopez,L,188.0,ESP,21.3141683778,62.0,633.0,5-7 6-2 7-6(3) 7-6(8),5,R32,190.0,10.0,5.0,140.0,86.0,64.0,26.0,22.0,6.0,10.0,6.0,10.0,167.0,98.0,62.0,35.0,22.0,12.0,17.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,101962,103852
2003-580,Australian Open,Hard,128,G,20030113,99,104053,9.0,,Andy Roddick,R,188.0,USA,20.372347707,10.0,2045.0,102950,,,Fernando Vicente,R,180.0,ESP,25.8507871321,58.0,671.0,6-2 6-3 6-2,5,R32,79.0,9.0,2.0,61.0,38.0,34.0,18.0,13.0,0.0,0.0,6.0,0.0,72.0,35.0,21.0,19.0,12.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104053,102950
2003-580,Australian Open,Hard,128,G,20030113,100,104022,25.0,,Mikhail Youzhny,R,183.0,RUS,20.553045859,31.0,1090.0,102562,7.0,,Jiri Novak,R,190.0,CZE,27.8138261465,7.0,2296.0,6-1 3-6 6-3 6-2,5,R32,124.0,6.0,5.0,106.0,60.0,42.0,28.0,17.0,4.0,6.0,4.0,5.0,98.0,67.0,43.0,12.0,16.0,5.0,11.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102562,104022
2003-580,Australian Open,Hard,128,G,20030113,101,102783,31.0,,Rainer Schuettler,R,180.0,GER,26.7186858316,36.0,945.0,103498,3.0,,Marat Safin,R,193.0,RUS,22.9623545517,3.0,2860.0,W/O,5,R32,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102783,103498
2003-580,Australian Open,Hard,128,G,20030113,102,103484,23.0,,James Blake,R,185.0,USA,23.0444900753,28.0,1170.0,103252,,,Alberto Martin,R,175.0,ESP,24.3997262149,66.0,605.0,6-3 4-6 6-2 6-2,5,R32,152.0,5.0,3.0,103.0,65.0,49.0,20.0,18.0,3.0,6.0,2.0,7.0,147.0,93.0,55.0,22.0,17.0,9.0,16.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103484,103252
2003-580,Australian Open,Hard,128,G,20030113,103,103900,10.0,,David Nalbandian,R,180.0,ARG,21.0321697467,12.0,1740.0,103598,20.0,,Xavier Malisse,R,185.0,BEL,22.4859685147,23.0,1225.0,4-6 6-2 6-0 3-0 RET,5,R32,107.0,4.0,2.0,80.0,46.0,34.0,18.0,14.0,2.0,5.0,4.0,2.0,93.0,47.0,25.0,16.0,13.0,9.0,17.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103598,103900
2003-580,Australian Open,Hard,128,G,20030113,104,103819,6.0,,Roger Federer,R,185.0,SUI,21.4318959617,6.0,2475.0,103714,,Q,Andreas Vinciguerra,L,180.0,SWE,21.8973305955,145.0,264.0,6-3 6-4 6-2,5,R32,96.0,9.0,0.0,72.0,45.0,37.0,18.0,14.0,2.0,3.0,4.0,6.0,95.0,54.0,35.0,16.0,13.0,5.0,10.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103714,103819
2003-580,Australian Open,Hard,128,G,20030113,105,101965,,,Wayne Ferreira,R,185.0,RSA,31.3292265572,39.0,930.0,103888,,,Mardy Fish,R,188.0,USA,21.0951403149,77.0,521.0,2-6 3-6 6-1 6-4 6-0,5,R32,147.0,12.0,2.0,124.0,75.0,55.0,25.0,20.0,7.0,11.0,11.0,3.0,116.0,67.0,49.0,21.0,20.0,7.0,14.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,101965,103888
2003-580,Australian Open,Hard,128,G,20030113,106,102227,,,Sargis Sargsian,R,180.0,ARM,29.6125941136,94.0,420.0,102882,,,Mark Philippoussis,R,196.0,AUS,26.1820670773,104.0,385.0,5-7 7-5 6-0 6-4,5,R32,196.0,8.0,4.0,131.0,83.0,54.0,30.0,20.0,7.0,10.0,11.0,6.0,144.0,73.0,50.0,30.0,20.0,10.0,17.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102882,102227
2003-580,Australian Open,Hard,128,G,20030113,107,104339,,,Mario Ancic,R,196.0,CRO,18.7898699521,88.0,448.0,103429,,WC,Peter Luczak,R,183.0,AUS,23.370294319,178.0,201.0,2-6 7-6(2) 6-4 6-2,5,R32,169.0,11.0,8.0,129.0,74.0,58.0,27.0,19.0,2.0,4.0,8.0,5.0,121.0,74.0,54.0,22.0,19.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103429,104339
2003-580,Australian Open,Hard,128,G,20030113,108,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,22.9185489391,4.0,2835.0,102148,28.0,,Fabrice Santoro,R,178.0,FRA,30.0944558522,34.0,975.0,4-6 6-3 4-6 6-2 7-5,5,R32,214.0,11.0,5.0,126.0,70.0,57.0,33.0,24.0,2.0,5.0,10.0,14.0,197.0,115.0,75.0,37.0,25.0,20.0,26.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102148,103507
2003-580,Australian Open,Hard,128,G,20030113,109,102456,,,Felix Mantilla,R,180.0,ESP,28.3066392882,73.0,555.0,102610,8.0,,Albert Costa,R,180.0,ESP,27.5537303217,8.0,2090.0,3-6 6-3 4-6 6-1 6-3,5,R32,198.0,8.0,7.0,139.0,95.0,65.0,23.0,22.0,9.0,12.0,14.0,7.0,139.0,86.0,59.0,25.0,22.0,3.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102610,102456
2003-580,Australian Open,Hard,128,G,20030113,110,103206,12.0,,Sebastien Grosjean,R,175.0,FRA,24.6269678303,16.0,1640.0,102839,24.0,,Nicolas Lapentti,R,188.0,ECU,26.417522245,30.0,1090.0,6-1 6-3 6-3,5,R32,135.0,8.0,1.0,101.0,55.0,39.0,24.0,13.0,8.0,9.0,3.0,1.0,74.0,37.0,22.0,16.0,12.0,1.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103206,102839
2003-580,Australian Open,Hard,128,G,20030113,111,103909,,,Guillermo Coria,R,175.0,ARG,20.9993155373,45.0,810.0,103813,,,Jarkko Nieminen,L,185.0,FIN,21.4757015743,41.0,875.0,7-5 6-2 6-2,5,R32,110.0,4.0,1.0,88.0,48.0,30.0,27.0,14.0,3.0,5.0,1.0,2.0,77.0,53.0,27.0,10.0,14.0,2.0,9.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103909,103813
2003-580,Australian Open,Hard,128,G,20030113,112,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,102765,29.0,,Nicolas Escude,R,185.0,FRA,26.7789185489,37.0,945.0,6-2 3-6 6-3 6-4,5,R32,168.0,8.0,3.0,131.0,91.0,59.0,20.0,18.0,16.0,20.0,10.0,5.0,124.0,59.0,39.0,31.0,18.0,4.0,11.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,101736,102765
2003-580,Australian Open,Hard,128,G,20030113,113,101962,18.0,,Younes El Aynaoui,R,193.0,MAR,31.3374401095,22.0,1295.0,103720,1.0,,Lleyton Hewitt,R,180.0,AUS,21.8836413415,1.0,4485.0,6-7(4) 7-6(4) 7-6(5) 6-4,5,R16,210.0,33.0,5.0,145.0,101.0,83.0,25.0,23.0,3.0,3.0,14.0,7.0,147.0,69.0,61.0,46.0,23.0,3.0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,101962,103720
2003-580,Australian Open,Hard,128,G,20030113,114,104053,9.0,,Andy Roddick,R,188.0,USA,20.372347707,10.0,2045.0,104022,25.0,,Mikhail Youzhny,R,183.0,RUS,20.553045859,31.0,1090.0,6-7(4) 3-6 7-5 6-3 6-2,5,R16,194.0,22.0,2.0,156.0,101.0,81.0,27.0,25.0,5.0,7.0,14.0,3.0,166.0,91.0,60.0,43.0,25.0,7.0,12.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104053,104022
2003-580,Australian Open,Hard,128,G,20030113,115,102783,31.0,,Rainer Schuettler,R,180.0,GER,26.7186858316,36.0,945.0,103484,23.0,,James Blake,R,185.0,USA,23.0444900753,28.0,1170.0,6-3 6-4 1-6 6-3,5,R16,115.0,1.0,3.0,94.0,58.0,44.0,17.0,18.0,1.0,6.0,4.0,3.0,100.0,56.0,36.0,20.0,17.0,2.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102783,103484
2003-580,Australian Open,Hard,128,G,20030113,116,103900,10.0,,David Nalbandian,R,180.0,ARG,21.0321697467,12.0,1740.0,103819,6.0,,Roger Federer,R,185.0,SUI,21.4318959617,6.0,2475.0,6-4 3-6 6-1 1-6 6-3,5,R16,178.0,3.0,2.0,133.0,79.0,50.0,30.0,21.0,10.0,17.0,9.0,9.0,148.0,77.0,58.0,26.0,21.0,9.0,17.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103900,103819
2003-580,Australian Open,Hard,128,G,20030113,117,101965,,,Wayne Ferreira,R,185.0,RSA,31.3292265572,39.0,930.0,102227,,,Sargis Sargsian,R,180.0,ARM,29.6125941136,94.0,420.0,6-3 6-4 3-6 6-3,5,R16,152.0,12.0,5.0,115.0,65.0,49.0,21.0,19.0,3.0,7.0,4.0,5.0,125.0,82.0,50.0,21.0,18.0,11.0,17.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,101965,102227
2003-580,Australian Open,Hard,128,G,20030113,118,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,22.9185489391,4.0,2835.0,104339,,,Mario Ancic,R,196.0,CRO,18.7898699521,88.0,448.0,6-0 6-3 6-2,5,R16,101.0,3.0,3.0,78.0,44.0,31.0,17.0,11.0,4.0,6.0,4.0,3.0,69.0,44.0,24.0,2.0,12.0,3.0,12.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104339,103507
2003-580,Australian Open,Hard,128,G,20030113,119,103206,12.0,,Sebastien Grosjean,R,175.0,FRA,24.6269678303,16.0,1640.0,102456,,,Felix Mantilla,R,180.0,ESP,28.3066392882,73.0,555.0,3-6 2-6 6-3 6-3 6-3,5,R16,217.0,10.0,3.0,138.0,60.0,43.0,37.0,22.0,11.0,19.0,2.0,6.0,165.0,116.0,66.0,22.0,22.0,10.0,19.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103206,102456
2003-580,Australian Open,Hard,128,G,20030113,120,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,103909,,,Guillermo Coria,R,175.0,ARG,20.9993155373,45.0,810.0,6-1 3-1 RET,5,R16,48.0,1.0,0.0,34.0,23.0,18.0,6.0,5.0,1.0,1.0,0.0,1.0,41.0,26.0,12.0,7.0,6.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103909,101736
2003-580,Australian Open,Hard,128,G,20030113,121,104053,9.0,,Andy Roddick,R,188.0,USA,20.372347707,10.0,2045.0,101962,18.0,,Younes El Aynaoui,R,193.0,MAR,31.3374401095,22.0,1295.0,4-6 7-6(5) 4-6 6-4 21-19,5,QF,300.0,27.0,2.0,231.0,143.0,114.0,61.0,41.0,6.0,9.0,25.0,8.0,253.0,179.0,141.0,37.0,41.0,10.0,13.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101962,104053
2003-580,Australian Open,Hard,128,G,20030113,122,102783,31.0,,Rainer Schuettler,R,180.0,GER,26.7186858316,36.0,945.0,103900,10.0,,David Nalbandian,R,180.0,ARG,21.0321697467,12.0,1740.0,6-3 5-7 6-1 6-0,5,QF,138.0,3.0,6.0,105.0,53.0,40.0,31.0,17.0,5.0,7.0,3.0,4.0,107.0,61.0,33.0,23.0,17.0,2.0,10.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103900,102783
2003-580,Australian Open,Hard,128,G,20030113,123,101965,,,Wayne Ferreira,R,185.0,RSA,31.3292265572,39.0,930.0,103507,4.0,,Juan Carlos Ferrero,R,183.0,ESP,22.9185489391,4.0,2835.0,7-6(4) 7-6(5) 6-1,5,QF,131.0,12.0,4.0,102.0,54.0,43.0,26.0,15.0,3.0,6.0,6.0,2.0,115.0,70.0,47.0,21.0,16.0,8.0,14.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101965,103507
2003-580,Australian Open,Hard,128,G,20030113,124,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,103206,12.0,,Sebastien Grosjean,R,175.0,FRA,24.6269678303,16.0,1640.0,6-3 6-2 6-2,5,QF,120.0,3.0,1.0,75.0,49.0,38.0,16.0,12.0,2.0,2.0,5.0,5.0,111.0,52.0,35.0,20.0,13.0,12.0,18.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101736,103206
2003-580,Australian Open,Hard,128,G,20030113,125,102783,31.0,,Rainer Schuettler,R,180.0,GER,26.7186858316,36.0,945.0,104053,9.0,,Andy Roddick,R,188.0,USA,20.372347707,10.0,2045.0,7-5 2-6 6-3 6-3,5,SF,139.0,6.0,4.0,102.0,54.0,41.0,30.0,19.0,3.0,6.0,11.0,4.0,123.0,76.0,52.0,21.0,19.0,8.0,13.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,102783,104053
2003-580,Australian Open,Hard,128,G,20030113,126,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,101965,,,Wayne Ferreira,R,185.0,RSA,31.3292265572,39.0,930.0,6-2 6-2 6-3,5,SF,88.0,6.0,3.0,71.0,52.0,44.0,8.0,12.0,3.0,3.0,8.0,3.0,81.0,49.0,31.0,12.0,13.0,5.0,11.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,101736,101965
2003-580,Australian Open,Hard,128,G,20030113,127,101736,2.0,,Andre Agassi,R,180.0,USA,32.7091033539,2.0,3395.0,102783,31.0,,Rainer Schuettler,R,180.0,GER,26.7186858316,36.0,945.0,6-2 6-2 6-1,5,F,76.0,7.0,1.0,58.0,39.0,29.0,14.0,11.0,0.0,1.0,4.0,4.0,65.0,33.0,19.0,9.0,12.0,5.0,13.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,102783,101736
2003-429,Stockholm,Hard,32,A,20031020,1,102770,,,John Van Lottum,R,185.0,NED,27.5263518138,92.0,401.0,103387,1.0,,Paradorn Srichaphan,R,185.0,THA,24.3504449008,11.0,1845.0,7-5 6-1,3,R32,77.0,3.0,1.0,55.0,36.0,30.0,9.0,9.0,4.0,4.0,8.0,1.0,65.0,47.0,32.0,5.0,10.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102770,103387
2003-429,Stockholm,Hard,32,A,20031020,2,102035,,,Jonas Bjorkman,R,183.0,SWE,31.575633128,42.0,903.0,103714,,,Andreas Vinciguerra,L,180.0,SWE,22.6639288159,79.0,448.0,4-6 6-2 6-1,3,R32,93.0,9.0,0.0,67.0,45.0,39.0,13.0,13.0,2.0,3.0,5.0,4.0,90.0,67.0,41.0,10.0,12.0,9.0,13.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103714,102035
2003-429,Stockholm,Hard,32,A,20031020,3,104417,,WC,Robin Soderling,R,193.0,SWE,19.1813826146,75.0,451.0,103325,,,Wesley Moodie,R,196.0,RSA,24.6789869952,82.0,441.0,4-6 6-3 6-3,3,R32,93.0,4.0,3.0,71.0,47.0,41.0,13.0,14.0,0.0,1.0,13.0,4.0,95.0,67.0,48.0,10.0,14.0,7.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103325,104417
2003-429,Stockholm,Hard,32,A,20031020,4,103428,,,Juan Ignacio Chela,R,190.0,ARG,24.1396303901,40.0,965.0,101965,7.0,,Wayne Ferreira,R,185.0,RSA,32.0958247775,28.0,1120.0,6-4 6-2,3,R32,64.0,5.0,0.0,53.0,34.0,24.0,12.0,9.0,1.0,2.0,3.0,2.0,57.0,34.0,18.0,11.0,9.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103428,101965
2003-429,Stockholm,Hard,32,A,20031020,5,103602,4.0,,Fernando Gonzalez,R,183.0,CHI,23.2251882272,25.0,1160.0,103971,,,Karol Beck,R,180.0,SVK,21.5468856947,64.0,559.0,3-6 6-1 6-1,3,R32,73.0,13.0,1.0,66.0,44.0,34.0,10.0,11.0,4.0,5.0,7.0,1.0,58.0,37.0,24.0,8.0,12.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103602,103971
2003-429,Stockholm,Hard,32,A,20031020,6,104026,,WC,Joachim Johansson,R,198.0,SWE,21.3032169747,160.0,241.0,102107,,Q,Jan Frode Andersen,L,190.0,NOR,31.1403148528,184.0,202.0,7-5 6-3,3,R32,83.0,11.0,2.0,46.0,25.0,24.0,16.0,10.0,0.0,0.0,6.0,3.0,66.0,38.0,31.0,10.0,11.0,5.0,8.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,102107,104026
2003-429,Stockholm,Hard,32,A,20031020,7,102106,,,Davide Sanguinetti,R,188.0,ITA,31.151266256,90.0,410.0,102998,,,Jan Michael Gambill,R,190.0,USA,26.379192334,52.0,700.0,5-4 RET,3,R32,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102998,102106
2003-429,Stockholm,Hard,32,A,20031020,8,102571,,,Gregory Carraz,R,190.0,FRA,28.5311430527,73.0,475.0,103813,8.0,,Jarkko Nieminen,L,185.0,FIN,22.2422997947,36.0,1020.0,7-6(5) 5-7 6-2,3,R32,111.0,19.0,6.0,93.0,60.0,51.0,15.0,16.0,0.0,2.0,11.0,2.0,107.0,81.0,57.0,9.0,16.0,1.0,4.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103813,102571
2003-429,Stockholm,Hard,32,A,20031020,9,103888,5.0,,Mardy Fish,R,188.0,USA,21.8617385352,24.0,1185.0,103385,,Q,Paul Baccanello,R,183.0,AUS,24.3559206023,135.0,274.0,6-4 7-6(4),3,R32,83.0,10.0,0.0,69.0,37.0,31.0,21.0,11.0,1.0,1.0,7.0,1.0,71.0,48.0,37.0,13.0,11.0,2.0,3.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103385,103888
2003-429,Stockholm,Hard,32,A,20031020,10,103898,,Q,Julien Benneteau,R,185.0,FRA,21.8316221766,154.0,249.0,103781,,,Jurgen Melzer,L,183.0,AUT,22.4120465435,88.0,416.0,6-1 6-1,3,R32,51.0,3.0,3.0,41.0,26.0,21.0,9.0,7.0,1.0,1.0,1.0,2.0,47.0,31.0,14.0,5.0,7.0,4.0,9.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103781,103898
2003-429,Stockholm,Hard,32,A,20031020,11,104339,,,Mario Ancic,R,196.0,CRO,19.5564681725,67.0,536.0,103333,,,Ivo Karlovic,R,208.0,CRO,24.6406570842,72.0,486.0,6-3 6-2,3,R32,57.0,4.0,1.0,46.0,36.0,29.0,8.0,9.0,2.0,2.0,6.0,3.0,52.0,32.0,24.0,7.0,8.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103333,104339
2003-429,Stockholm,Hard,32,A,20031020,12,103171,,,Raemon Sluiter,R,185.0,NED,25.5195071869,59.0,645.0,103454,3.0,,Nicolas Massu,R,183.0,CHI,24.0273785079,13.0,1534.0,6-3 3-6 7-5,3,R32,122.0,12.0,2.0,89.0,56.0,42.0,17.0,15.0,3.0,5.0,5.0,0.0,82.0,59.0,44.0,11.0,15.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103454,103171
2003-429,Stockholm,Hard,32,A,20031020,13,102202,,,Kenneth Carlsen,L,190.0,DEN,30.507871321,116.0,333.0,103151,6.0,,Mariano Zabaleta,R,183.0,ARG,25.6399726215,27.0,1133.0,6-2 6-4,3,R32,80.0,4.0,1.0,58.0,36.0,27.0,14.0,9.0,5.0,5.0,5.0,3.0,70.0,45.0,29.0,10.0,9.0,7.0,10.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103151,102202
2003-429,Stockholm,Hard,32,A,20031020,14,102358,,WC,Thomas Enqvist,R,190.0,SWE,29.6043805613,122.0,308.0,102271,,,Hicham Arazi,L,175.0,MAR,30.0013689254,58.0,648.0,7-5 6-3,3,R32,69.0,7.0,4.0,58.0,37.0,29.0,9.0,11.0,4.0,7.0,4.0,1.0,51.0,28.0,16.0,9.0,10.0,2.0,7.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,102271,102358
2003-429,Stockholm,Hard,32,A,20031020,15,104068,,,Robby Ginepri,R,183.0,USA,21.0349075975,31.0,1065.0,104019,,Q,Kristof Vliegen,R,193.0,BEL,21.3278576318,119.0,321.0,6-1 6-3,3,R32,44.0,6.0,0.0,40.0,24.0,19.0,13.0,8.0,0.0,0.0,1.0,2.0,53.0,32.0,19.0,7.0,8.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104019,104068
2003-429,Stockholm,Hard,32,A,20031020,16,103758,,,Taylor Dent,R,188.0,USA,22.4887063655,33.0,1045.0,102854,2.0,,Sjeng Schalken,R,193.0,NED,27.112936345,14.0,1515.0,6-3 7-5,3,R32,78.0,14.0,4.0,63.0,32.0,28.0,17.0,11.0,1.0,2.0,0.0,0.0,65.0,49.0,29.0,10.0,10.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103758,102854
2003-429,Stockholm,Hard,32,A,20031020,17,102035,,,Jonas Bjorkman,R,183.0,SWE,31.575633128,42.0,903.0,102770,,,John Van Lottum,R,185.0,NED,27.5263518138,92.0,401.0,6-1 6-4,3,R16,73.0,8.0,1.0,46.0,31.0,26.0,10.0,9.0,0.0,0.0,0.0,2.0,58.0,36.0,23.0,8.0,8.0,7.0,10.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102770,102035
2003-429,Stockholm,Hard,32,A,20031020,18,104417,,WC,Robin Soderling,R,193.0,SWE,19.1813826146,75.0,451.0,103428,,,Juan Ignacio Chela,R,190.0,ARG,24.1396303901,40.0,965.0,6-4 6-3,3,R16,72.0,5.0,0.0,65.0,52.0,39.0,6.0,9.0,8.0,8.0,4.0,1.0,51.0,35.0,25.0,7.0,10.0,0.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103428,104417
2003-429,Stockholm,Hard,32,A,20031020,19,104026,,WC,Joachim Johansson,R,198.0,SWE,21.3032169747,160.0,241.0,103602,4.0,,Fernando Gonzalez,R,183.0,CHI,23.2251882272,25.0,1160.0,4-6 6-4 7-5,3,R16,95.0,28.0,5.0,76.0,57.0,52.0,9.0,16.0,1.0,3.0,21.0,4.0,95.0,60.0,50.0,16.0,16.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104026,103602
2003-429,Stockholm,Hard,32,A,20031020,20,102106,,,Davide Sanguinetti,R,188.0,ITA,31.151266256,90.0,410.0,102571,,,Gregory Carraz,R,190.0,FRA,28.5311430527,73.0,475.0,6-3 2-6 7-5,3,R16,98.0,5.0,4.0,81.0,53.0,39.0,12.0,14.0,0.0,3.0,16.0,10.0,84.0,50.0,40.0,15.0,15.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102571,102106
