tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2009-5014,Shanghai Masters,Hard,56,M,20091011,3,103990,14.0,,Tommy Robredo,R,180.0,ESP,27.4496919918,15.0,2090.0,103566,,Q,Michael Llodra,L,190.0,FRA,29.401779603,129.0,452.0,6-1 6-4,3,R64,105.0,5.0,1.0,41.0,31.0,29.0,7.0,9.0,0.0,0.0,2.0,2.0,55.0,35.0,21.0,9.0,8.0,4.0,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,4,104792,11.0,,Gael Monfils,R,193.0,FRA,23.112936345,14.0,2285.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.7481177276,35.0,1100.0,6-2 6-2,3,R64,55.0,7.0,3.0,44.0,29.0,24.0,9.0,8.0,1.0,1.0,1.0,4.0,46.0,24.0,17.0,7.0,8.0,4.0,8.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,5,103720,,,Lleyton Hewitt,R,180.0,AUS,28.629705681,23.0,1555.0,104545,,,John Isner,R,206.0,USA,24.462696783,42.0,987.0,6-2 6-4,3,R64,77.0,2.0,2.0,50.0,31.0,28.0,11.0,9.0,2.0,2.0,5.0,0.0,65.0,46.0,32.0,5.0,9.0,7.0,10.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,6,103344,,,Ivan Ljubicic,R,193.0,CRO,30.5681040383,37.0,1070.0,103898,,,Julien Benneteau,R,185.0,FRA,27.8110882957,33.0,1154.0,6-3 3-6 6-1,3,R64,107.0,16.0,1.0,78.0,42.0,36.0,19.0,13.0,3.0,4.0,6.0,1.0,68.0,44.0,32.0,8.0,12.0,4.0,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,7,103781,,,Jurgen Melzer,L,183.0,AUT,28.3915126626,43.0,985.0,104871,,,Jeremy Chardy,R,188.0,FRA,22.6639288159,34.0,1132.0,6-4 6-4,3,R64,65.0,9.0,0.0,48.0,33.0,30.0,10.0,10.0,0.0,0.0,9.0,2.0,61.0,37.0,24.0,12.0,10.0,2.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,8,103852,,,Feliciano Lopez,L,188.0,ESP,28.0602327173,41.0,1005.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.3572895277,51.0,849.0,6-3 6-4,3,R64,83.0,7.0,1.0,62.0,41.0,33.0,11.0,10.0,2.0,2.0,1.0,1.0,59.0,42.0,32.0,6.0,9.0,3.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,9,103970,16.0,,David Ferrer,R,175.0,ESP,27.5290896646,19.0,1770.0,104755,,,Richard Gasquet,R,185.0,FRA,23.318275154,57.0,810.0,6-4 6-3,3,R64,86.0,1.0,2.0,55.0,36.0,25.0,10.0,9.0,1.0,3.0,0.0,1.0,73.0,44.0,27.0,9.0,10.0,9.0,14.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,10,104417,9.0,,Robin Soderling,R,193.0,SWE,25.1608487337,11.0,3125.0,103812,,,Victor Hanescu,R,198.0,ROU,28.2272416153,27.0,1286.0,6-3 6-4,3,R64,74.0,9.0,2.0,52.0,35.0,29.0,10.0,10.0,2.0,3.0,4.0,1.0,67.0,51.0,28.0,8.0,9.0,3.0,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,11,104597,,,Nicolas Almagro,R,183.0,ESP,24.1423682409,29.0,1225.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,25.9904175222,24.0,1460.0,6-7(2) 6-1 7-6(6),3,R64,132.0,23.0,3.0,114.0,68.0,49.0,26.0,16.0,8.0,9.0,8.0,0.0,108.0,72.0,48.0,20.0,15.0,4.0,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,12,103830,,WC,Shao Xuan Zeng,R,185.0,CHN,28.1204654346,393.0,96.0,104534,,,Dudi Sela,R,175.0,ISR,24.5229295003,44.0,978.0,2-6 6-1 6-4,3,R64,111.0,5.0,4.0,86.0,50.0,32.0,17.0,13.0,4.0,9.0,1.0,3.0,85.0,55.0,31.0,13.0,12.0,10.0,16.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,13,103857,,,Igor Kunitsyn,R,180.0,RUS,28.0328542094,116.0,490.0,104214,,,Igor Andreev,R,185.0,RUS,26.2477754962,40.0,1040.0,6-7(6) 6-4 6-2,3,R64,132.0,4.0,1.0,88.0,48.0,34.0,26.0,15.0,6.0,8.0,8.0,3.0,104.0,69.0,42.0,17.0,15.0,4.0,9.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,14,105064,,Q,Thomaz Bellucci,L,188.0,BRA,21.7850787132,53.0,833.0,103843,,Q,Marco Chiudinelli,R,185.0,SUI,28.0876112252,83.0,616.0,7-6(3) 6-4,3,R64,112.0,11.0,2.0,62.0,39.0,35.0,13.0,11.0,1.0,2.0,4.0,2.0,68.0,47.0,38.0,9.0,11.0,4.0,6.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,15,103602,10.0,,Fernando Gonzalez,R,183.0,CHI,29.2046543463,12.0,2700.0,104999,,,Mischa Zverev,L,190.0,GER,22.1409993155,67.0,720.0,7-5 6-7(0) 2-2 RET,3,R64,114.0,9.0,3.0,83.0,59.0,40.0,14.0,14.0,3.0,4.0,0.0,1.0,94.0,80.0,55.0,10.0,14.0,4.0,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,16,103285,13.0,,Radek Stepanek,R,185.0,CZE,30.8747433265,16.0,2055.0,103507,,,Juan Carlos Ferrero,R,183.0,ESP,29.6646132786,21.0,1675.0,6-3 6-0,3,R64,57.0,4.0,0.0,44.0,25.0,24.0,10.0,8.0,4.0,4.0,3.0,1.0,43.0,28.0,14.0,6.0,7.0,2.0,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,17,104676,,,Andreas Beck,L,190.0,GER,23.6824093087,36.0,1071.0,104076,,,Jose Acasuso,R,190.0,ARG,26.9787816564,47.0,876.0,7-6(2) 1-0 RET,3,R64,62.0,5.0,1.0,35.0,21.0,16.0,9.0,6.0,0.0,1.0,5.0,6.0,50.0,27.0,20.0,9.0,7.0,3.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,18,104527,,,Stanislas Wawrinka,R,183.0,SUI,24.5420944559,22.0,1650.0,103997,,Q,Lukasz Kubot,R,190.0,POL,27.40862423,121.0,483.0,2-6 7-6(5) 7-6(3),3,R64,190.0,12.0,1.0,115.0,66.0,49.0,31.0,16.0,5.0,7.0,5.0,3.0,113.0,74.0,54.0,24.0,16.0,5.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,19,104678,,,Viktor Troicki,R,193.0,SRB,23.6687200548,31.0,1170.0,104338,,,Juan Monaco,R,185.0,ARG,25.5386721424,28.0,1225.0,6-1 6-2,3,R64,61.0,8.0,2.0,40.0,26.0,22.0,5.0,7.0,2.0,4.0,0.0,3.0,53.0,29.0,16.0,4.0,8.0,6.0,13.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,20,103498,,WC,Marat Safin,R,193.0,RUS,29.7084188912,86.0,600.0,105001,,WC,Mao Xin Gong,R,178.0,CHN,22.135523614,541.0,56.0,6-4 6-4,3,R64,86.0,12.0,2.0,63.0,33.0,27.0,16.0,10.0,1.0,2.0,0.0,7.0,61.0,34.0,24.0,9.0,10.0,1.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,21,104607,,,Tomas Berdych,R,196.0,CZE,24.0684462697,20.0,1740.0,105227,12.0,,Marin Cilic,R,198.0,CRO,21.0376454483,13.0,2495.0,7-6(8) 3-6 6-4,3,R64,159.0,5.0,2.0,109.0,71.0,47.0,18.0,15.0,8.0,12.0,8.0,3.0,100.0,63.0,48.0,14.0,16.0,1.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,22,103163,15.0,,Tommy Haas,R,188.0,GER,31.5263518138,18.0,1780.0,103794,,,Benjamin Becker,R,178.0,GER,28.3230663929,38.0,1064.0,7-6(5) 6-4,3,R64,90.0,11.0,5.0,64.0,38.0,32.0,18.0,11.0,1.0,1.0,13.0,1.0,79.0,45.0,34.0,19.0,11.0,3.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,23,102783,,Q,Rainer Schuettler,R,180.0,GER,33.4647501711,99.0,545.0,103506,,,Martin Vassallo Arguello,R,183.0,ARG,29.6700889802,52.0,835.0,6-4 3-6 7-6(2),3,R64,150.0,1.0,2.0,85.0,58.0,41.0,14.0,15.0,0.0,4.0,2.0,2.0,96.0,64.0,45.0,16.0,16.0,4.0,8.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,24,104926,,Q,Fabio Fognini,R,178.0,ITA,22.3874058864,66.0,720.0,105208,,WC,Ernests Gulbis,R,190.0,LAT,21.1170431211,80.0,630.0,7-6(3) 6-3,3,R64,80.0,2.0,2.0,62.0,36.0,27.0,18.0,11.0,0.0,2.0,7.0,6.0,64.0,43.0,31.0,7.0,10.0,2.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,23.3593429158,2.0,8945.0,103484,,,James Blake,R,185.0,USA,29.7905544148,26.0,1415.0,6-2 6-7(4) 6-4,3,R32,132.0,6.0,1.0,85.0,62.0,48.0,11.0,15.0,1.0,3.0,5.0,4.0,99.0,60.0,40.0,16.0,15.0,3.0,8.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,26,103990,14.0,,Tommy Robredo,R,180.0,ESP,27.4496919918,15.0,2090.0,104252,,Q,Florian Mayer,R,190.0,GER,26.0205338809,79.0,636.0,4-6 7-6(10) 6-4,3,R32,128.0,9.0,4.0,105.0,72.0,52.0,19.0,16.0,3.0,5.0,10.0,3.0,109.0,67.0,52.0,20.0,16.0,5.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,27,104792,11.0,,Gael Monfils,R,193.0,FRA,23.112936345,14.0,2285.0,103720,,,Lleyton Hewitt,R,180.0,AUS,28.629705681,23.0,1555.0,4-6 6-4 6-2,3,R32,124.0,7.0,7.0,76.0,46.0,31.0,13.0,14.0,3.0,7.0,0.0,5.0,102.0,58.0,34.0,19.0,14.0,5.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,28,103344,,,Ivan Ljubicic,R,193.0,CRO,30.5681040383,37.0,1070.0,104269,7.0,,Fernando Verdasco,L,188.0,ESP,25.9082819986,9.0,3400.0,6-4 7-6(6),3,R32,94.0,8.0,0.0,64.0,42.0,36.0,10.0,11.0,0.0,1.0,8.0,2.0,66.0,51.0,32.0,10.0,11.0,1.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,29,103781,,,Jurgen Melzer,L,183.0,AUT,28.3915126626,43.0,985.0,105223,3.0,,Juan Martin Del Potro,R,198.0,ARG,21.0513347023,5.0,6555.0,7-5 2-1 RET,3,R32,75.0,6.0,1.0,45.0,27.0,22.0,10.0,8.0,3.0,4.0,4.0,2.0,54.0,35.0,23.0,8.0,7.0,4.0,6.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,30,103852,,,Feliciano Lopez,L,188.0,ESP,28.0602327173,41.0,1005.0,103970,16.0,,David Ferrer,R,175.0,ESP,27.5290896646,19.0,1770.0,4-6 7-5 6-1,3,R32,113.0,11.0,1.0,80.0,50.0,41.0,15.0,14.0,0.0,1.0,6.0,2.0,87.0,67.0,45.0,8.0,15.0,3.0,7.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,31,104417,9.0,,Robin Soderling,R,193.0,SWE,25.1608487337,11.0,3125.0,104597,,,Nicolas Almagro,R,183.0,ESP,24.1423682409,29.0,1225.0,6-4 7-5,3,R32,82.0,9.0,6.0,67.0,39.0,31.0,15.0,11.0,2.0,3.0,12.0,1.0,73.0,49.0,35.0,8.0,11.0,6.0,9.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,32,104542,5.0,,Jo Wilfried Tsonga,R,188.0,FRA,24.4873374401,7.0,4100.0,103830,,WC,Shao Xuan Zeng,R,185.0,CHN,28.1204654346,393.0,96.0,6-3 6-3,3,R32,61.0,3.0,0.0,42.0,29.0,26.0,10.0,9.0,0.0,0.0,0.0,0.0,57.0,37.0,26.0,7.0,9.0,4.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,33,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,28.3613963039,8.0,3710.0,103857,,,Igor Kunitsyn,R,180.0,RUS,28.0328542094,116.0,490.0,6-4 6-2,3,R32,72.0,8.0,1.0,51.0,32.0,27.0,11.0,9.0,1.0,1.0,3.0,1.0,50.0,27.0,18.0,12.0,9.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,34,103602,10.0,,Fernando Gonzalez,R,183.0,CHI,29.2046543463,12.0,2700.0,105064,,Q,Thomaz Bellucci,L,188.0,BRA,21.7850787132,53.0,833.0,6-3 6-4,3,R32,82.0,5.0,2.0,60.0,40.0,32.0,13.0,10.0,3.0,3.0,2.0,2.0,59.0,31.0,21.0,16.0,9.0,9.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,35,103285,13.0,,Radek Stepanek,R,185.0,CZE,30.8747433265,16.0,2055.0,104676,,,Andreas Beck,L,190.0,GER,23.6824093087,36.0,1071.0,7-5 6-4,3,R32,106.0,15.0,5.0,72.0,52.0,41.0,9.0,11.0,5.0,5.0,9.0,5.0,89.0,58.0,40.0,13.0,11.0,7.0,9.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,36,104527,,,Stanislas Wawrinka,R,183.0,SUI,24.5420944559,22.0,1650.0,104053,4.0,,Andy Roddick,R,188.0,USA,27.1184120465,6.0,4830.0,3-4 RET,3,R32,36.0,2.0,2.0,25.0,13.0,9.0,7.0,3.0,2.0,2.0,4.0,0.0,22.0,16.0,13.0,4.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,37,104468,8.0,,Gilles Simon,R,183.0,FRA,24.7912388775,10.0,3285.0,104678,,,Viktor Troicki,R,193.0,SRB,23.6687200548,31.0,1170.0,6-3 6-4,3,R32,66.0,3.0,2.0,60.0,37.0,28.0,14.0,10.0,2.0,3.0,2.0,0.0,46.0,35.0,24.0,5.0,9.0,2.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,38,104607,,,Tomas Berdych,R,196.0,CZE,24.0684462697,20.0,1740.0,103498,,WC,Marat Safin,R,193.0,RUS,29.7084188912,86.0,600.0,3-6 6-4 6-4,3,R32,137.0,2.0,4.0,104.0,67.0,41.0,20.0,15.0,9.0,13.0,18.0,1.0,90.0,60.0,41.0,14.0,14.0,1.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,39,102783,,Q,Rainer Schuettler,R,180.0,GER,33.4647501711,99.0,545.0,103163,15.0,,Tommy Haas,R,188.0,GER,31.5263518138,18.0,1780.0,6-4 RET,3,R32,40.0,3.0,1.0,26.0,16.0,16.0,4.0,5.0,0.0,0.0,4.0,3.0,35.0,21.0,19.0,3.0,5.0,3.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,40,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.392881588,4.0,7740.0,104926,,Q,Fabio Fognini,R,178.0,ITA,22.3874058864,66.0,720.0,6-3 6-1,3,R32,70.0,3.0,1.0,50.0,29.0,24.0,10.0,8.0,3.0,4.0,2.0,2.0,50.0,39.0,21.0,2.0,8.0,2.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,23.3593429158,2.0,8945.0,103990,14.0,,Tommy Robredo,R,180.0,ESP,27.4496919918,15.0,2090.0,6-1 6-4,3,R16,93.0,0.0,2.0,57.0,42.0,29.0,9.0,9.0,1.0,2.0,2.0,2.0,57.0,33.0,20.0,9.0,8.0,6.0,10.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,42,103344,,,Ivan Ljubicic,R,193.0,CRO,30.5681040383,37.0,1070.0,104792,11.0,,Gael Monfils,R,193.0,FRA,23.112936345,14.0,2285.0,6-2 3-0 RET,3,R16,37.0,5.0,0.0,25.0,19.0,17.0,3.0,5.0,0.0,0.0,0.0,2.0,39.0,33.0,16.0,2.0,6.0,1.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,43,103852,,,Feliciano Lopez,L,188.0,ESP,28.0602327173,41.0,1005.0,103781,,,Jurgen Melzer,L,183.0,AUT,28.3915126626,43.0,985.0,5-7 7-6(3) 6-1,3,R16,128.0,15.0,3.0,100.0,57.0,44.0,24.0,16.0,4.0,6.0,17.0,4.0,94.0,52.0,40.0,20.0,15.0,1.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,44,104417,9.0,,Robin Soderling,R,193.0,SWE,25.1608487337,11.0,3125.0,104542,5.0,,Jo Wilfried Tsonga,R,188.0,FRA,24.4873374401,7.0,4100.0,6-3 6-3,3,R16,70.0,8.0,2.0,50.0,34.0,26.0,11.0,9.0,1.0,2.0,5.0,1.0,52.0,29.0,18.0,10.0,9.0,4.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,45,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,28.3613963039,8.0,3710.0,103602,10.0,,Fernando Gonzalez,R,183.0,CHI,29.2046543463,12.0,2700.0,6-3 7-5,3,R16,81.0,2.0,1.0,47.0,32.0,29.0,9.0,10.0,0.0,1.0,8.0,1.0,69.0,42.0,33.0,8.0,11.0,4.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,46,103285,13.0,,Radek Stepanek,R,185.0,CZE,30.8747433265,16.0,2055.0,104527,,,Stanislas Wawrinka,R,183.0,SUI,24.5420944559,22.0,1650.0,3-6 7-6(5) 4-2 RET,3,R16,142.0,5.0,3.0,90.0,61.0,40.0,15.0,13.0,6.0,9.0,8.0,7.0,97.0,52.0,40.0,18.0,14.0,6.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,47,104468,8.0,,Gilles Simon,R,183.0,FRA,24.7912388775,10.0,3285.0,104607,,,Tomas Berdych,R,196.0,CZE,24.0684462697,20.0,1740.0,6-3 6-4,3,R16,91.0,6.0,1.0,68.0,41.0,31.0,14.0,10.0,6.0,7.0,3.0,4.0,61.0,33.0,22.0,12.0,9.0,3.0,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,48,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.392881588,4.0,7740.0,102783,,Q,Rainer Schuettler,R,180.0,GER,33.4647501711,99.0,545.0,6-4 6-2,3,R16,84.0,5.0,3.0,48.0,29.0,22.0,12.0,9.0,0.0,1.0,0.0,3.0,63.0,32.0,20.0,13.0,9.0,5.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,49,104745,1.0,,Rafael Nadal,L,185.0,ESP,23.3593429158,2.0,8945.0,103344,,,Ivan Ljubicic,R,193.0,CRO,30.5681040383,37.0,1070.0,3-6 6-3 RET,3,QF,96.0,2.0,2.0,55.0,41.0,28.0,10.0,9.0,5.0,6.0,12.0,3.0,62.0,40.0,28.0,11.0,9.0,5.0,6.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,50,103852,,,Feliciano Lopez,L,188.0,ESP,28.0602327173,41.0,1005.0,104417,9.0,,Robin Soderling,R,193.0,SWE,25.1608487337,11.0,3125.0,7-6(4) 6-3,3,QF,103.0,10.0,1.0,75.0,41.0,28.0,24.0,11.0,3.0,4.0,11.0,3.0,58.0,37.0,29.0,11.0,10.0,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,51,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,28.3613963039,8.0,3710.0,103285,13.0,,Radek Stepanek,R,185.0,CZE,30.8747433265,16.0,2055.0,6-1 4-6 6-1,3,QF,122.0,5.0,2.0,87.0,60.0,40.0,13.0,12.0,7.0,9.0,7.0,2.0,92.0,51.0,33.0,14.0,12.0,8.0,14.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,52,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.392881588,4.0,7740.0,104468,8.0,,Gilles Simon,R,183.0,FRA,24.7912388775,10.0,3285.0,6-3 2-6 6-2,3,QF,144.0,1.0,5.0,84.0,52.0,32.0,14.0,13.0,4.0,9.0,4.0,1.0,97.0,51.0,31.0,19.0,12.0,8.0,14.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,53,104745,1.0,,Rafael Nadal,L,185.0,ESP,23.3593429158,2.0,8945.0,103852,,,Feliciano Lopez,L,188.0,ESP,28.0602327173,41.0,1005.0,6-1 3-0 RET,3,SF,51.0,1.0,0.0,24.0,14.0,12.0,8.0,5.0,0.0,0.0,1.0,0.0,31.0,12.0,5.0,5.0,5.0,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,54,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,28.3613963039,8.0,3710.0,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.392881588,4.0,7740.0,4-6 6-4 7-6(1),3,SF,183.0,5.0,1.0,99.0,66.0,49.0,18.0,16.0,6.0,7.0,5.0,2.0,120.0,77.0,50.0,26.0,16.0,8.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2009-5014,Shanghai Masters,Hard,56,M,20091011,55,103786,6.0,,Nikolay Davydenko,R,178.0,RUS,28.3613963039,8.0,3710.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,23.3593429158,2.0,8945.0,7-6(3) 6-3,3,F,123.0,4.0,1.0,76.0,53.0,39.0,12.0,11.0,3.0,4.0,1.0,0.0,61.0,42.0,29.0,9.0,10.0,5.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2009-773,Bucharest,Clay,32,A,20090921,1,103169,,,Oscar Hernandez,R,180.0,ESP,31.4496919918,76.0,740.0,103812,1.0,,Victor Hanescu,R,198.0,ROU,28.1697467488,28.0,1286.0,7-6(5) 6-4,3,R32,113.0,4.0,1.0,81.0,56.0,41.0,10.0,11.0,4.0,6.0,2.0,1.0,72.0,54.0,31.0,10.0,11.0,2.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-773,Bucharest,Clay,32,A,20090921,2,104216,,,Maximo Gonzalez,R,175.0,ARG,26.173853525,67.0,774.0,103694,,,Olivier Rochus,R,168.0,BEL,28.6735112936,83.0,703.0,6-7(4) 6-1 6-4,3,R32,164.0,7.0,2.0,111.0,70.0,47.0,21.0,14.0,10.0,12.0,4.0,4.0,115.0,79.0,45.0,17.0,15.0,6.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-773,Bucharest,Clay,32,A,20090921,3,103752,,,Simon Greul,R,185.0,GER,28.4407939767,68.0,768.0,104327,,,Steve Darcis,R,178.0,BEL,25.5249828884,95.0,619.0,7-5 6-3,3,R32,104.0,1.0,4.0,83.0,46.0,33.0,18.0,11.0,4.0,5.0,2.0,1.0,67.0,39.0,26.0,12.0,10.0,4.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-773,Bucharest,Clay,32,A,20090921,4,104230,6.0,,Daniel Koellerer,R,180.0,AUT,26.0971937029,57.0,838.0,103835,,Q,Filippo Volandri,R,183.0,ITA,28.0438056126,227.0,227.0,2-6 7-5 6-3,3,R32,169.0,2.0,1.0,103.0,67.0,36.0,18.0,15.0,11.0,17.0,1.0,1.0,105.0,84.0,44.0,12.0,14.0,9.0,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2009-773,Bucharest,Clay,32,A,20090921,5,104338,3.0,,Juan Monaco,R,185.0,ARG,25.4811772758,37.0,1110.0,103395,,Q,Julio Silva,R,173.0,BRA,30.2258726899,160.0,354.0,6-2 6-4,3,R32,77.0,4.0,0.0,56.0,35.0,23.0,15.0,9.0,2.0,3.0,1.0,0.0,53.0,37.0,20.0,9.0,9.0,3.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
