tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2014-425,Barcelona,Clay,48,A,20140421,34,104597,6.0,,Nicolas Almagro,R,183.0,ESP,28.6652977413,20.0,1750.0,104269,11.0,,Fernando Verdasco,L,188.0,ESP,30.431211499,25.0,1500.0,6-3 6-3,3,R16,73.0,4.0,0.0,48.0,23.0,20.0,15.0,9.0,3.0,4.0,2.0,2.0,64.0,50.0,27.0,7.0,9.0,5.0,9.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,104597,104269,True,False
2014-425,Barcelona,Clay,48,A,20140421,35,105053,,,Santiago Giraldo,R,188.0,COL,26.3983572895,65.0,703.0,106233,,Q,Dominic Thiem,R,,AUT,20.629705681,80.0,632.0,4-6 6-4 7-5,3,R16,147.0,4.0,1.0,119.0,82.0,55.0,19.0,16.0,18.0,21.0,4.0,6.0,110.0,67.0,44.0,20.0,16.0,10.0,14.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,106233,105053,False,True
2014-425,Barcelona,Clay,48,A,20140421,36,104259,10.0,,Philipp Kohlschreiber,R,178.0,GER,30.5133470226,26.0,1465.0,103781,,,Jurgen Melzer,L,183.0,AUT,32.9144421629,73.0,655.0,7-5 6-3,3,R16,86.0,3.0,1.0,62.0,37.0,27.0,17.0,10.0,2.0,2.0,2.0,3.0,80.0,52.0,35.0,12.0,11.0,4.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,104259,103781,True,False
2014-425,Barcelona,Clay,48,A,20140421,37,105227,12.0,,Marin Cilic,R,198.0,CRO,25.5605749487,27.0,1330.0,103990,5.0,,Tommy Robredo,R,180.0,ESP,31.9726214921,18.0,1980.0,7-5 6-7(3) 7-6(5),3,R16,167.0,8.0,2.0,117.0,61.0,46.0,34.0,18.0,5.0,6.0,2.0,3.0,113.0,81.0,59.0,18.0,18.0,3.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103990,105227,False,True
2014-425,Barcelona,Clay,48,A,20140421,38,105453,4.0,,Kei Nishikori,R,178.0,JPN,24.3093771389,17.0,1985.0,104979,,,Andrey Golubev,R,185.0,KAZ,26.7488021903,60.0,776.0,6-0 6-4,3,R16,76.0,3.0,2.0,59.0,42.0,26.0,8.0,8.0,4.0,6.0,0.0,2.0,55.0,34.0,14.0,9.0,8.0,6.0,12.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104979,105453,False,True
2014-425,Barcelona,Clay,48,A,20140421,39,105208,9.0,,Ernests Gulbis,R,190.0,LAT,25.6399726215,23.0,1655.0,103656,,,Albert Montanes,R,175.0,ESP,33.3990417522,59.0,810.0,7-5 6-1,3,R16,75.0,6.0,1.0,51.0,36.0,28.0,9.0,10.0,0.0,1.0,0.0,3.0,66.0,37.0,24.0,11.0,9.0,2.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,105208,103656,True,False
2014-425,Barcelona,Clay,48,A,20140421,40,104559,,,Teymuraz Gabashvili,R,188.0,RUS,28.9117043121,55.0,833.0,105438,,WC,Inigo Cervantes Huegun,R,,ESP,24.3887748118,824.0,20.0,6-4 6-2,3,R16,80.0,1.0,1.0,51.0,26.0,23.0,13.0,9.0,1.0,2.0,4.0,3.0,55.0,31.0,21.0,9.0,9.0,2.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104559,105438,True,False
2014-425,Barcelona,Clay,48,A,20140421,41,104597,6.0,,Nicolas Almagro,R,183.0,ESP,28.6652977413,20.0,1750.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,27.8822724162,1.0,13310.0,2-6 7-6(5) 6-4,3,QF,167.0,4.0,2.0,121.0,65.0,43.0,25.0,15.0,13.0,18.0,2.0,4.0,91.0,61.0,43.0,14.0,15.0,3.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,104745,104597,False,True
2014-425,Barcelona,Clay,48,A,20140421,42,105053,,,Santiago Giraldo,R,188.0,COL,26.3983572895,65.0,703.0,104259,10.0,,Philipp Kohlschreiber,R,178.0,GER,30.5133470226,26.0,1465.0,6-4 4-3 RET,3,QF,67.0,4.0,0.0,54.0,34.0,23.0,11.0,9.0,1.0,3.0,3.0,1.0,47.0,26.0,18.0,9.0,8.0,1.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104259,105053,False,True
2014-425,Barcelona,Clay,48,A,20140421,43,105453,4.0,,Kei Nishikori,R,178.0,JPN,24.3093771389,17.0,1985.0,105227,12.0,,Marin Cilic,R,198.0,CRO,25.5605749487,27.0,1330.0,6-1 6-3,3,QF,71.0,2.0,2.0,47.0,29.0,22.0,9.0,8.0,1.0,2.0,5.0,2.0,53.0,25.0,17.0,7.0,8.0,3.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,105453,105227,True,False
2014-425,Barcelona,Clay,48,A,20140421,44,105208,9.0,,Ernests Gulbis,R,190.0,LAT,25.6399726215,23.0,1655.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,28.9117043121,55.0,833.0,6-1 6-4,3,QF,88.0,1.0,0.0,54.0,38.0,28.0,11.0,9.0,5.0,5.0,0.0,3.0,71.0,45.0,28.0,9.0,8.0,5.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104559,105208,False,True
2014-425,Barcelona,Clay,48,A,20140421,45,105053,,,Santiago Giraldo,R,188.0,COL,26.3983572895,65.0,703.0,104597,6.0,,Nicolas Almagro,R,183.0,ESP,28.6652977413,20.0,1750.0,7-5 6-3,3,SF,86.0,7.0,0.0,75.0,52.0,40.0,11.0,11.0,6.0,7.0,5.0,4.0,56.0,37.0,25.0,10.0,10.0,2.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,105053,104597,True,False
2014-425,Barcelona,Clay,48,A,20140421,46,105453,4.0,,Kei Nishikori,R,178.0,JPN,24.3093771389,17.0,1985.0,105208,9.0,,Ernests Gulbis,R,190.0,LAT,25.6399726215,23.0,1655.0,6-2 6-4,3,SF,86.0,1.0,3.0,50.0,31.0,25.0,12.0,9.0,0.0,0.0,5.0,2.0,66.0,39.0,25.0,12.0,9.0,7.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,105453,105208,True,False
2014-425,Barcelona,Clay,48,A,20140421,47,105453,4.0,,Kei Nishikori,R,178.0,JPN,24.3093771389,17.0,1985.0,105053,,,Santiago Giraldo,R,188.0,COL,26.3983572895,65.0,703.0,6-2 6-2,3,F,73.0,2.0,1.0,53.0,28.0,21.0,13.0,8.0,1.0,2.0,2.0,5.0,53.0,25.0,17.0,7.0,8.0,2.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,105453,105053,True,False
2014-414,Hamburg,Clay,48,A,20140714,1,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.5489390828,53.0,862.0,104947,,Q,Marsel Ilhan,R,190.0,TUR,27.0910335387,141.0,414.0,6-2 6-2,3,R64,60.0,0.0,1.0,38.0,22.0,18.0,14.0,8.0,0.0,0.0,4.0,2.0,68.0,36.0,19.0,16.0,8.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104947,105062,False,True
2014-414,Hamburg,Clay,48,A,20140714,2,104338,,,Juan Monaco,R,185.0,ARG,30.2915811088,86.0,620.0,105137,,,Pere Riba,R,183.0,ESP,26.2669404517,97.0,585.0,6-3 6-1,3,R64,53.0,6.0,1.0,49.0,31.0,20.0,11.0,8.0,2.0,4.0,0.0,1.0,50.0,37.0,14.0,5.0,8.0,4.0,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105137,104338,False,True
2014-414,Hamburg,Clay,48,A,20140714,3,104460,,,Dustin Brown,R,196.0,GER,29.5961670089,104.0,563.0,105807,,,Pablo Carreno Busta,R,,ESP,23.0061601643,59.0,824.0,7-6(5) 6-3,3,R64,81.0,2.0,3.0,64.0,43.0,37.0,14.0,11.0,1.0,1.0,6.0,3.0,73.0,41.0,30.0,19.0,10.0,2.0,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104460,105807,True,False
2014-414,Hamburg,Clay,48,A,20140714,4,104665,,,Pablo Andujar,R,180.0,ESP,28.4709103354,78.0,666.0,106243,,Q,Mate Delic,R,,CRO,20.7885010267,182.0,279.0,6-4 6-2,3,R64,79.0,0.0,0.0,58.0,40.0,26.0,12.0,9.0,2.0,3.0,1.0,1.0,55.0,38.0,23.0,7.0,9.0,3.0,7.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104665,106243,True,False
2014-414,Hamburg,Clay,48,A,20140714,5,105668,,,Jerzy Janowicz,R,203.0,POL,23.665982204,48.0,880.0,105077,,Q,Albert Ramos,L,188.0,ESP,26.4887063655,95.0,591.0,6-0 7-5,3,R64,83.0,6.0,3.0,60.0,35.0,29.0,14.0,9.0,4.0,4.0,2.0,2.0,56.0,33.0,20.0,11.0,9.0,3.0,7.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,105668,105077,True,False
2014-414,Hamburg,Clay,48,A,20140714,6,104735,,WC,Tobias Kamke,R,180.0,GER,28.1478439425,83.0,629.0,103813,,,Jarkko Nieminen,L,185.0,FIN,32.9746748802,58.0,825.0,6-3 4-6 6-2,3,R64,119.0,2.0,1.0,84.0,50.0,33.0,20.0,14.0,1.0,4.0,4.0,5.0,83.0,42.0,28.0,19.0,13.0,9.0,14.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,103813,104735,False,True
2014-414,Hamburg,Clay,48,A,20140714,7,105332,,,Benoit Paire,R,196.0,FRA,25.18275154,89.0,610.0,104979,,,Andrey Golubev,R,185.0,KAZ,26.9787816564,60.0,802.0,1-6 6-1 7-6(4),3,R64,105.0,3.0,5.0,89.0,51.0,38.0,15.0,13.0,4.0,7.0,5.0,1.0,76.0,49.0,35.0,14.0,13.0,4.0,7.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105332,104979,True,False
2014-414,Hamburg,Clay,48,A,20140714,8,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285.0,163.0,104898,,,Robin Haase,R,190.0,NED,27.2717316906,51.0,865.0,6-0 6-2,3,R64,58.0,3.0,1.0,44.0,25.0,17.0,15.0,7.0,2.0,2.0,1.0,0.0,52.0,34.0,17.0,5.0,7.0,4.0,9.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104898,100644,False,True
2014-414,Hamburg,Clay,48,A,20140714,9,105671,,Q,Gastao Elias,R,178.0,POR,23.6358658453,150.0,392.0,103656,,,Albert Montanes,R,175.0,ESP,33.6290212183,106.0,555.0,6-4 6-3,3,R64,75.0,9.0,1.0,61.0,32.0,28.0,16.0,10.0,4.0,4.0,1.0,6.0,61.0,29.0,19.0,16.0,9.0,3.0,5.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105671,103656,True,False
2014-414,Hamburg,Clay,48,A,20140714,10,105373,,,Martin Klizan,L,190.0,SVK,25.0075290897,57.0,845.0,104997,,,Igor Sijsling,R,190.0,NED,26.9048596851,72.0,703.0,6-4 3-6 6-0,3,R64,81.0,6.0,5.0,76.0,37.0,31.0,19.0,13.0,4.0,7.0,0.0,1.0,82.0,66.0,35.0,9.0,12.0,6.0,11.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105373,104997,True,False
2014-414,Hamburg,Clay,48,A,20140714,11,104586,,,Lukas Rosol,R,196.0,CZE,28.9719370294,42.0,970.0,104714,,WC,Julian Reister,R,188.0,GER,28.2819986311,125.0,488.0,6-4 2-1 RET,3,R64,61.0,3.0,2.0,43.0,24.0,16.0,10.0,6.0,5.0,6.0,0.0,3.0,46.0,33.0,23.0,2.0,7.0,3.0,6.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104714,104586,False,True
2014-414,Hamburg,Clay,48,A,20140714,12,104593,,Q,Daniel Gimeno Traver,R,185.0,ESP,28.9336071184,94.0,597.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,29.1416837782,65.0,764.0,6-2 6-3,3,R64,80.0,4.0,5.0,55.0,30.0,26.0,12.0,9.0,3.0,4.0,0.0,5.0,75.0,48.0,27.0,12.0,8.0,10.0,14.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104559,104593,False,True
2014-414,Hamburg,Clay,48,A,20140714,13,106233,,,Dominic Thiem,R,,AUT,20.8596851472,55.0,852.0,106210,,,Jiri Vesely,L,,CZE,21.0102669405,68.0,756.0,7-5 6-0,3,R64,83.0,3.0,1.0,49.0,21.0,20.0,15.0,9.0,0.0,1.0,2.0,5.0,74.0,54.0,31.0,5.0,9.0,11.0,16.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,106233,106210,True,False
2014-414,Hamburg,Clay,48,A,20140714,14,104919,,,Leonardo Mayer,R,188.0,ARG,27.1649555099,46.0,919.0,105376,,WC,Peter Gojowczyk,R,185.0,GER,24.9965776865,115.0,522.0,6-3 6-2,3,R64,74.0,5.0,3.0,49.0,32.0,26.0,10.0,9.0,1.0,2.0,4.0,3.0,63.0,30.0,21.0,10.0,8.0,10.0,14.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105376,104919,False,True
2014-414,Hamburg,Clay,48,A,20140714,15,105583,,,Dusan Lajovic,R,180.0,SRB,24.038329911,71.0,724.0,104932,,,Kenny De Schepper,L,203.0,FRA,27.1266255989,110.0,541.0,6-3 6-2,3,R64,62.0,1.0,2.0,55.0,34.0,26.0,14.0,9.0,2.0,2.0,7.0,5.0,61.0,33.0,22.0,13.0,8.0,3.0,6.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,104932,105583,False,True
2014-414,Hamburg,Clay,48,A,20140714,16,105936,,Q,Filip Krajinovic,R,185.0,SRB,22.3764544832,149.0,397.0,105526,,,Jan Lennard Struff,R,,GER,24.219028063,73.0,703.0,1-6 7-5 6-2,3,R64,107.0,7.0,3.0,75.0,44.0,29.0,13.0,13.0,1.0,6.0,3.0,5.0,81.0,38.0,28.0,18.0,14.0,3.0,9.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105526,105936,False,True
2014-414,Hamburg,Clay,48,A,20140714,17,103970,1.0,,David Ferrer,R,175.0,ESP,32.2819986311,7.0,3875.0,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.5489390828,53.0,862.0,2-6 6-3 6-2,3,R32,117.0,2.0,3.0,80.0,41.0,28.0,24.0,13.0,8.0,11.0,2.0,2.0,90.0,41.0,29.0,19.0,12.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103970,105062,True,False
2014-414,Hamburg,Clay,48,A,20140714,18,104312,16.0,,Andreas Seppi,R,190.0,ITA,30.392881588,44.0,935.0,104338,,,Juan Monaco,R,185.0,ARG,30.2915811088,86.0,620.0,1-6 6-0 7-6(3),3,R32,119.0,0.0,1.0,71.0,43.0,32.0,11.0,12.0,3.0,7.0,2.0,3.0,94.0,70.0,37.0,13.0,13.0,6.0,11.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104312,104338,True,False
2014-414,Hamburg,Clay,48,A,20140714,19,104460,,,Dustin Brown,R,196.0,GER,29.5961670089,104.0,563.0,104269,9.0,,Fernando Verdasco,L,188.0,ESP,30.6611909651,33.0,1145.0,4-6 6-2 7-6(8),3,R32,113.0,9.0,6.0,113.0,65.0,46.0,22.0,15.0,7.0,10.0,0.0,5.0,93.0,66.0,46.0,14.0,15.0,4.0,8.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,104269,104460,False,True
2014-414,Hamburg,Clay,48,A,20140714,20,104665,,,Pablo Andujar,R,180.0,ESP,28.4709103354,78.0,666.0,105064,,LL,Thomaz Bellucci,L,188.0,BRA,26.5379876797,96.0,589.0,6-4 3-6 6-2,3,R32,118.0,1.0,1.0,65.0,37.0,29.0,16.0,13.0,0.0,2.0,6.0,3.0,92.0,50.0,32.0,22.0,14.0,6.0,10.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,105064,104665,False,True
2014-414,Hamburg,Clay,48,A,20140714,21,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,25.6810403833,21.0,1680.0,105668,,,Jerzy Janowicz,R,203.0,POL,23.665982204,48.0,880.0,6-4 6-1,3,R32,71.0,6.0,1.0,57.0,27.0,20.0,13.0,9.0,5.0,7.0,1.0,6.0,52.0,32.0,19.0,5.0,8.0,2.0,7.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105238,105668,True,False
2014-414,Hamburg,Clay,48,A,20140714,22,104735,,WC,Tobias Kamke,R,180.0,GER,28.1478439425,83.0,629.0,105643,13.0,,Federico Delbonis,L,190.0,ARG,23.7727583847,36.0,1113.0,6-3 6-4,3,R32,85.0,1.0,2.0,76.0,50.0,35.0,14.0,10.0,4.0,4.0,4.0,2.0,50.0,31.0,23.0,10.0,9.0,1.0,3.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,104735,105643,True,False
2014-414,Hamburg,Clay,48,A,20140714,23,105053,11.0,,Santiago Giraldo,R,188.0,COL,26.6283367556,32.0,1160.0,105332,,,Benoit Paire,R,196.0,FRA,25.18275154,89.0,610.0,7-6(6) 6-2,3,R32,83.0,3.0,2.0,69.0,55.0,41.0,7.0,10.0,2.0,3.0,6.0,1.0,80.0,40.0,31.0,16.0,10.0,7.0,10.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105332,105053,False,True
2014-414,Hamburg,Clay,48,A,20140714,24,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285.0,163.0,104022,5.0,,Mikhail Youzhny,R,183.0,RUS,32.052019165,19.0,1735.0,7-5 7-5,3,R32,120.0,0.0,6.0,77.0,36.0,25.0,23.0,12.0,3.0,5.0,1.0,4.0,86.0,46.0,25.0,21.0,12.0,7.0,11.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104022,100644,False,True
2014-414,Hamburg,Clay,48,A,20140714,25,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,30.7433264887,26.0,1370.0,105671,,Q,Gastao Elias,R,178.0,POR,23.6358658453,150.0,392.0,7-5 6-1,3,R32,85.0,3.0,1.0,55.0,31.0,24.0,14.0,10.0,2.0,3.0,2.0,3.0,76.0,42.0,23.0,15.0,9.0,8.0,12.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104259,105671,True,False
2014-414,Hamburg,Clay,48,A,20140714,26,104468,12.0,,Gilles Simon,R,183.0,FRA,29.5441478439,38.0,1085.0,105373,,,Martin Klizan,L,190.0,SVK,25.0075290897,57.0,845.0, W/O,3,R32,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,104468,105373,True,False
2014-414,Hamburg,Clay,48,A,20140714,27,104586,,,Lukas Rosol,R,196.0,CZE,28.9719370294,42.0,970.0,105311,14.0,,Joao Sousa,R,,POR,25.2895277207,35.0,1122.0,6-2 6-4,3,R32,70.0,3.0,1.0,49.0,21.0,14.0,19.0,9.0,1.0,3.0,1.0,1.0,63.0,40.0,20.0,10.0,9.0,4.0,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104586,105311,True,False
2014-414,Hamburg,Clay,48,A,20140714,28,103990,3.0,,Tommy Robredo,R,180.0,ESP,32.2026009582,20.0,1720.0,104593,,Q,Daniel Gimeno Traver,R,185.0,ESP,28.9336071184,94.0,597.0,6-2 7-5,3,R32,85.0,2.0,0.0,55.0,34.0,25.0,11.0,10.0,1.0,3.0,1.0,1.0,68.0,38.0,22.0,12.0,10.0,2.0,7.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104593,103990,False,True
2014-414,Hamburg,Clay,48,A,20140714,29,106233,,,Dominic Thiem,R,,AUT,20.8596851472,55.0,852.0,104719,8.0,,Marcel Granollers,R,190.0,ESP,28.2546201232,28.0,1285.0,2-6 6-3 7-5,3,R32,149.0,1.0,1.0,95.0,54.0,36.0,23.0,15.0,5.0,8.0,9.0,3.0,100.0,60.0,45.0,18.0,14.0,9.0,12.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104719,106233,False,True
2014-414,Hamburg,Clay,48,A,20140714,30,104919,,,Leonardo Mayer,R,188.0,ARG,27.1649555099,46.0,919.0,104198,10.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.1101984942,31.0,1188.0,7-6(1) 7-6(3),3,R32,128.0,5.0,4.0,82.0,44.0,35.0,21.0,12.0,6.0,8.0,1.0,4.0,94.0,60.0,39.0,16.0,12.0,8.0,10.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104198,104919,False,True
2014-414,Hamburg,Clay,48,A,20140714,31,105583,,,Dusan Lajovic,R,180.0,SRB,24.038329911,71.0,724.0,104122,15.0,,Carlos Berlocq,R,183.0,ARG,31.4414784394,56.0,850.0,6-3 6-4,3,R32,84.0,3.0,3.0,66.0,50.0,38.0,7.0,10.0,2.0,2.0,1.0,0.0,59.0,39.0,26.0,12.0,9.0,6.0,8.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104122,105583,False,True
2014-414,Hamburg,Clay,48,A,20140714,32,105936,,Q,Filip Krajinovic,R,185.0,SRB,22.3764544832,149.0,397.0,104926,2.0,,Fabio Fognini,R,178.0,ITA,27.1403148528,15.0,2135.0,6-4 6-0,3,R32,54.0,4.0,0.0,44.0,26.0,20.0,12.0,8.0,1.0,2.0,3.0,3.0,51.0,32.0,16.0,7.0,8.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104926,105936,False,True
2014-414,Hamburg,Clay,48,A,20140714,33,103970,1.0,,David Ferrer,R,175.0,ESP,32.2819986311,7.0,3875.0,104312,16.0,,Andreas Seppi,R,190.0,ITA,30.392881588,44.0,935.0,6-3 3-6 6-3,3,R16,114.0,9.0,6.0,84.0,49.0,36.0,19.0,14.0,4.0,6.0,2.0,1.0,80.0,56.0,33.0,17.0,13.0,5.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104312,103970,False,True
2014-414,Hamburg,Clay,48,A,20140714,34,104665,,,Pablo Andujar,R,180.0,ESP,28.4709103354,78.0,666.0,104460,,,Dustin Brown,R,196.0,GER,29.5961670089,104.0,563.0,6-1 6-2,3,R16,63.0,0.0,2.0,59.0,44.0,30.0,8.0,8.0,3.0,3.0,3.0,2.0,43.0,24.0,13.0,8.0,7.0,2.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104460,104665,False,True
2014-414,Hamburg,Clay,48,A,20140714,35,104735,,WC,Tobias Kamke,R,180.0,GER,28.1478439425,83.0,629.0,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,25.6810403833,21.0,1680.0,7-5 2-6 7-5,3,R16,122.0,1.0,3.0,100.0,66.0,41.0,21.0,16.0,8.0,11.0,8.0,1.0,89.0,53.0,42.0,20.0,16.0,2.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104735,105238,True,False
2014-414,Hamburg,Clay,48,A,20140714,36,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285.0,163.0,105053,11.0,,Santiago Giraldo,R,188.0,COL,26.6283367556,32.0,1160.0,6-4 7-6(6),3,R16,113.0,7.0,2.0,85.0,52.0,35.0,19.0,11.0,2.0,3.0,6.0,0.0,74.0,51.0,35.0,13.0,11.0,3.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,105053,100644,False,True
2014-414,Hamburg,Clay,48,A,20140714,37,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,30.7433264887,26.0,1370.0,104468,12.0,,Gilles Simon,R,183.0,FRA,29.5441478439,38.0,1085.0,7-5 6-3,3,R16,90.0,2.0,0.0,58.0,33.0,21.0,15.0,10.0,2.0,5.0,4.0,2.0,82.0,48.0,28.0,12.0,11.0,6.0,12.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104468,104259,False,True
2014-414,Hamburg,Clay,48,A,20140714,38,104586,,,Lukas Rosol,R,196.0,CZE,28.9719370294,42.0,970.0,103990,3.0,,Tommy Robredo,R,180.0,ESP,32.2026009582,20.0,1720.0,7-5 7-6(6),3,R16,106.0,7.0,0.0,94.0,60.0,42.0,22.0,12.0,7.0,7.0,4.0,2.0,69.0,41.0,33.0,15.0,12.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103990,104586,False,True
2014-414,Hamburg,Clay,48,A,20140714,39,104919,,,Leonardo Mayer,R,188.0,ARG,27.1649555099,46.0,919.0,106233,,,Dominic Thiem,R,,AUT,20.8596851472,55.0,852.0,6-3 6-2,3,R16,77.0,5.0,4.0,58.0,34.0,27.0,15.0,9.0,4.0,4.0,1.0,2.0,50.0,32.0,21.0,7.0,8.0,4.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104919,106233,True,False
2014-414,Hamburg,Clay,48,A,20140714,40,105583,,,Dusan Lajovic,R,180.0,SRB,24.038329911,71.0,724.0,105936,,Q,Filip Krajinovic,R,185.0,SRB,22.3764544832,149.0,397.0,3-1 RET,3,R16,12.0,2.0,0.0,9.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,13.0,5.0,4.0,3.0,2.0,2.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,105583,105936,True,False
2014-414,Hamburg,Clay,48,A,20140714,41,103970,1.0,,David Ferrer,R,175.0,ESP,32.2819986311,7.0,3875.0,104665,,,Pablo Andujar,R,180.0,ESP,28.4709103354,78.0,666.0,6-0 6-2,3,QF,66.0,1.0,1.0,40.0,28.0,19.0,7.0,7.0,1.0,2.0,0.0,5.0,52.0,33.0,16.0,3.0,7.0,4.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,103970,104665,True,False
2014-414,Hamburg,Clay,48,A,20140714,42,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285.0,163.0,104735,,WC,Tobias Kamke,R,180.0,GER,28.1478439425,83.0,629.0,0-6 7-5 6-3,3,QF,124.0,6.0,4.0,82.0,44.0,31.0,15.0,13.0,7.0,11.0,0.0,2.0,80.0,44.0,29.0,22.0,14.0,7.0,11.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104735,100644,False,True
2014-414,Hamburg,Clay,48,A,20140714,43,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,30.7433264887,26.0,1370.0,104586,,,Lukas Rosol,R,196.0,CZE,28.9719370294,42.0,970.0,6-4 6-4,3,QF,77.0,2.0,0.0,52.0,31.0,23.0,14.0,10.0,1.0,2.0,5.0,1.0,74.0,42.0,32.0,11.0,10.0,7.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104259,104586,True,False
